,instance_id,input.text,references,predicted_text_0,stats.quasi_exact_match_0,predicted_text_1,stats.quasi_exact_match_1,predicted_text_2,stats.quasi_exact_match_2,predicted_text_3,stats.quasi_exact_match_3,predicted_text_4,stats.quasi_exact_match_4,predicted_text_5,stats.quasi_exact_match_5,predicted_text_6,stats.quasi_exact_match_6,predicted_text_7,stats.quasi_exact_match_7,predicted_text_8,stats.quasi_exact_match_8,predicted_text_9,stats.quasi_exact_match_9,predicted_text_10,stats.quasi_exact_match_10,predicted_text_11,stats.quasi_exact_match_11,predicted_text_12,stats.quasi_exact_match_12,predicted_text_13,stats.quasi_exact_match_13,predicted_text_14,stats.quasi_exact_match_14,predicted_text_15,stats.quasi_exact_match_15,predicted_text_16,stats.quasi_exact_match_16,predicted_text_17,stats.quasi_exact_match_17,predicted_text_18,stats.quasi_exact_match_18,predicted_text_19,stats.quasi_exact_match_19,predicted_text_20,stats.quasi_exact_match_20,predicted_text_21,stats.quasi_exact_match_21,predicted_text_22,stats.quasi_exact_match_22,predicted_text_23,stats.quasi_exact_match_23,predicted_text_24,stats.quasi_exact_match_24,predicted_text_25,stats.quasi_exact_match_25,predicted_text_26,stats.quasi_exact_match_26,predicted_text_27,stats.quasi_exact_match_27,predicted_text_28,stats.quasi_exact_match_28,predicted_text_29,stats.quasi_exact_match_29,std,agreement_level
968,id9019,"Question: Consider the country of Tunisia. Does the country provide for involuntary loss of citizenship by a person who has acquired citizenship or been recognised as a citizen as a result of fraud or misrepresentation and, if so, under which conditions?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, No ,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,0.4497764451088037,Low
97,id1821,"Question: Consider the country of Estonia. Does the country provide for acquisition of citizenship by a person who is adopted by a citizen, or cared for by a similar legal arrangement, and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,"Yes, Estonia provides for acquisition of citizenship by a person under 18 years old who is adopted by an Estonian citizen. The adoptive parent",0.0,0.4497764451088037,Low
835,id7834,"Question: Consider the country of Saint Kitts and Nevis. Does the country provide for involuntary loss of citizenship by a person who has acquired citizenship or been recognised as a citizen as a result of fraud or misrepresentation and, if so, under which conditions?",Yes (correct), No,0.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes. A person who has acquired citizenship or been recognized as a citizen due to fraud or misrepresentation can lose their citizenship involuntarily. The conditions for,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,0.4497764451088037,Low
854,id7997,"Question: Consider the country of Lithuania. Does the country provide for involuntary loss of citizenship by a person who is disloyal to the country, whose conduct is considered treasonous or whose loss of citizenship is otherwise considered to be in the interest of the country and, if so, under which conditions?",Yes (correct), No,0.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No ,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, No,0.0, Yes,1.0,Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,0.4497764451088037,Low
705,id6739,"Question: Consider the country of Bosnia and Herzegovina. Does the country provide for involuntary loss of citizenship by a person who has acquired citizenship or been recognised as a citizen as a result of fraud or misrepresentation and, if so, under which conditions?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, No ,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,0.4497764451088037,Low
113,id192,"Question: Consider the country of Armenia. Does the country provide for acquisition of citizenship by a relative other than the spouse or child of a person who is already a citizen and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,No,0.0,No,0.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,No,0.0,0.4497764451088037,Low
842,id7894,"Question: Consider the country of Lebanon. Does the country provide for involuntary loss of citizenship by a person who has acquired citizenship or been recognised as a citizen as a result of fraud or misrepresentation and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No ,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, No,1.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0,0.4497764451088037,Low
893,id8362,"Question: Consider the country of Norway. Does the country provide for involuntary loss of citizenship by a person whose spouse or registered partner loses citizenship of the country and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No ,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088037,Low
400,id428,"Question: Consider the country of Benin. Does the country provide for acquisition of citizenship by the child of a person who has become a citizen (but the child did not do so at the same time) and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0, Yes,1.0, No,0.0,"Yes, if the child is under 18 years old and is living in the country.",0.0,0.4497764451088037,Low
680,id6438,"Question: Consider the country of Zimbabwe. Does the country require knowledge of a national language, and at what level of competence, for residence- based acquisition?",No (correct), No,1.0,No,1.0, No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088037,Low
810,id7639,"Question: Consider the country of Iran. Does the country provide for involuntary loss of citizenship by a person who has acquired citizenship or been recognised as a citizen as a result of fraud or misrepresentation and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No ,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, No,1.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0,0.4497764451088037,Low
149,id225,"Question: Consider the country of Antigua and Barbuda. Does the country provide for acquisition of citizenship by a person who is adopted by a citizen, or cared for by a similar legal arrangement, and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,"Yes, if the adopted child is under 18 years of age.",0.0,0.4497764451088037,Low
752,id7162,"Question: Consider the country of Denmark. Does the country provide for involuntary loss of citizenship by a person whose spouse or registered partner loses citizenship of the country and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No ,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,0.4497764451088037,Low
206,id2739,"Question: Consider the country of Iceland. Does the country provide for acquisition of citizenship by a person who is adopted by a citizen, or cared for by a similar legal arrangement, and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No. Iceland does not provide for involuntary loss of citizenship in such cases. ,0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,"Yes, Iceland provides for acquisition of citizenship by a person who is adopted by an Icelandic citizen before the age of 18. The adoption must be approved",0.0,0.4497764451088037,Low
490,id4991,"Question: Consider the country of Sudan. Does the country provide for facilitated acquisition of citizenship (on easier terms than residence-based acquisition) by a person who has an affinity to its culture, language, religion or ethnicity and, if so, under which conditions?",No (correct), No,1.0,No,1.0, No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
65,id1527,"Question: Consider the country of Djibouti. Does the country provide specific conditions for the acquisition of citizenship by a person in its territory who is stateless or of undetermined citizenship (different from those for residence-based acquisition) and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
992,id9265,"Question: Consider the country of Yemen. Does the country provide for involuntary loss of citizenship by a person who acquired citizenship as a foundling, on the basis of apparent status as a citizen, or as a presumptively stateless person if possession of a foreign citizenship is established and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, No,1.0,Yes,0.0, No,1.0, No. ,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
946,id8827,"Question: Consider the country of Slovakia. Does the country provide for involuntary loss of citizenship by a person whose spouse or registered partner loses citizenship of the country and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No ,1.0,No,1.0,No,1.0,No,1.0,No,1.0, No,1.0, No,1.0,Yes,0.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
584,id5741,"Question: Consider the country of Tonga. Does the country provide for facilitated acquisition of citizenship (on easier terms than residence-based acquisition) by a person who has resided in the country for a very long time and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, No,1.0,No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
839,id7870,"Question: Consider the country of Kuwait. Does the country provide for involuntary loss of citizenship by a person who acquired citizenship as a foundling, on the basis of apparent status as a citizen, or as a presumptively stateless person if possession of a foreign citizenship is established and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,"Yes, if possession of foreign citizenship is established.",0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
628,id5996,"Question: Consider the country of Ukraine. Does the country require knowledge of a national language, and at what level of competence, for residence- based acquisition?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes. Children under the age of six do not need to demonstrate language proficiency and those between the ages of six and eleven only need to demonstrate a minimal,0.0,Yes,1.0,Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,"Yes, the country of Ukraine requires knowledge of a national language for residence-based acquisition. The level of competence required is not specified.",0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.44977644510880377,Low
89,id1765,"Question: Consider the country of Eritrea. Does the country provide specific conditions for the acquisition of citizenship by a person in its territory who is stateless or of undetermined citizenship (different from those for residence-based acquisition) and, if so, under which conditions?",No (correct), No,1.0,No,1.0, No,1.0,Yes,0.0, No,1.0, No. ,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
770,id7306,"Question: Consider the country of Fiji. Does the country provide for involuntary loss of citizenship by a person who acquired citizenship at birth and does not renounce another citizenship also acquired at birth and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No ,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
121,id2001,"Question: Consider the country of Micronesia. Does the country provide for facilitated acquisition of citizenship (on easier terms than residence-based acquisition) by a person who has resided in the country for a very long time and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.44977644510880377,Low
411,id4363,Question: Consider the country of Nauru. Does the country require renunciation or loss of other citizenships for residence- based acquisition?,No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088038,Low
995,id9295,"Question: Consider the country of Zambia. Does the country provide for involuntary loss of citizenship by a person who acquired citizenship as a foundling, on the basis of apparent status as a citizen, or as a presumptively stateless person if possession of a foreign citizenship is established and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088038,Low
733,id6985,"Question: Consider the country of Congo DRC. Does the country provide for involuntary loss of citizenship by a person who acquired citizenship as a foundling, on the basis of apparent status as a citizen, or as a presumptively stateless person if possession of a foreign citizenship is established and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,"Yes, if possession of foreign citizenship is established.",0.0, Yes,0.0, No. ,1.0,No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088038,Low
458,id4692,"Question: Consider the country of Poland. Does the country provide for acquisition of citizenship by a person who makes a specific payment or invests a substantial sum of money in the country and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.4497764451088038,Low
35,id13,Question: Consider the country of Afghanistan. Does the country require renunciation or loss of other citizenships for residence- based acquisition?,No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0,No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0, No,1.0, No,1.0,No,1.0,0.46609159969939895,Low
252,id3058,"Question: Consider the country of Cambodia. Does the country provide for acquisition of citizenship by a person who has special achievements and, if so, under which conditions?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,Yes,1.0,No,0.0,No,0.0,Yes,1.0, Yes,1.0, No,0.0,No,0.0,No,0.0, Yes,1.0,No,0.0, No,0.0,No,0.0, No,0.0, Yes,1.0,No,0.0, No,0.0,No,0.0,No,0.0, No,0.0, No,0.0, No,0.0, No,0.0, No,0.0,No,0.0,0.46609159969939895,Low
44,id138,"Question: Consider the country of United Arab Emirates. Does the country provide for acquisition of citizenship by a person who makes a specific payment or invests a substantial sum of money in the country and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,"Yes, under conditions of investing a substantial sum of money in the country.",0.0, Yes,0.0, No ,1.0,Yes,0.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0, Yes,0.0, Yes,0.0, Yes,0.0,"Yes, the United Arab Emirates provides for acquisition of citizenship by a person who invests a minimum of 1 million AED (approximately $270",0.0,0.46609159969939895,Low
983,id9132,"Question: Consider the country of United States of America. Does the country provide for involuntary loss of citizenship because of residence abroad and, if so, under which conditions?",No (correct), Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, No. ,1.0,Yes,0.0,No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,"Yes, the United States provides for involuntary loss of citizenship because of residence abroad if a U.S. citizen is naturalized in a foreign state or",0.0,0.46609159969939895,Low
347,id3795,"Question: Consider the country of Mali. Does the country provide for acquisition of citizenship by the spouse, child or grandchild of a former citizen and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,Yes,0.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0, No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, Yes,0.0, Yes,0.0, No,1.0, Yes,0.0,No,1.0,0.46609159969939895,Low
760,id7244,"Question: Consider the country of Spain. Does the country provide for involuntary loss of citizenship by a person who renders (non- military) services to a foreign country and, if so, under which conditions?",Yes (correct), No,0.0,No,0.0, Yes,1.0,No,0.0, No,0.0, No ,0.0,No,0.0,Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, No,0.0, Yes,1.0,No,0.0, No,0.0,No,0.0,No,0.0, No,0.0, No,0.0, No,0.0, No,0.0, No,0.0,No,0.0,0.46609159969939895,Low
577,id5663,"Question: Consider the country of Turkmenistan. Does the country provide for acquisition of citizenship by a person who is adopted by a citizen, or cared for by a similar legal arrangement, and, if so, under which conditions?",Yes (correct), No,0.0,No,0.0, No,0.0,Yes,1.0, Yes,1.0, No. ,0.0,No,0.0,No,0.0,Yes,1.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,No,0.0, No,0.0,Yes,1.0, Yes,1.0,No,0.0, No,0.0, No,0.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0, No,0.0, No,0.0, No,0.0,No,0.0,0.46609159969939895,Low
749,id7146,"Question: Consider the country of Dominica. Does the country provide for involuntary loss of citizenship by a person one or both of whose parents lose citizenship of the country and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No. ,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,No,1.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.46609159969939895,Low
34,id1287,"Question: Consider the country of Comoros. Does the country provide for facilitated acquisition of citizenship (on easier terms than residence-based acquisition) by a person who has resided in the country for a very long time and, if so, under which conditions?",No (correct), No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,Yes,0.0,No,1.0,Yes,0.0, No,1.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0,No,1.0, No,1.0, No,1.0,No,1.0, Yes,0.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.46609159969939895,Low
580,id569,"Question: Consider the country of Bahrain. Does the country provide for extending the acquisition of citizenship to the spouse or registered partner of a person who is acquiring citizenship and, if so, under which conditions?",Yes (correct), Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,"Yes, Bahrain provides for extending the acquisition of citizenship to the spouse of a person who is acquiring citizenship, as long as the marriage remains valid under",0.0,0.46609159969939895,Low
358,id3888,"Question: Consider the country of Montenegro. Does the country require knowledge of a national language, and at what level of competence, for residence- based acquisition?",Yes (correct), No,0.0,No,0.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,"Yes, the country of Montenegro requires knowledge of a national language for residence-based acquisition. The level of competence required is not given.",0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,0.46609159969939895,Low
357,id388,"Question: Consider the country of Belgium. Does the country require knowledge of a national language, and at what level of competence, for residence- based acquisition?",Yes (correct), Yes,1.0,No,0.0, Yes,1.0,"Yes, at a basic level of competence.",0.0, Yes,1.0," Yes. The language requirement varies by province or community, but a minimum level of competence is required for residence-based acquisition in Belgium. ",0.0,Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0," Yes, at a basic level of competence.",0.0,Yes,1.0,Yes,1.0, Yes,1.0,"Yes, at B1 level",0.0, Yes,1.0,Yes,1.0, Yes,1.0, Yes,1.0,"Yes, the country of Belgium requires knowledge of a national language for residence-based acquisition. The level of competence required is not given.",0.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0, Yes,1.0,"Yes, Belgium requires knowledge of one of the national languages (Dutch, French or German) at A2 level competence for residence-based acquisition of citizenship",0.0,0.46609159969939895,Low
339,id3734,"Question: Consider the country of Marshall Islands. Does the country provide for citizen of a country in good acquisition or recognition of citizenship in case of a person who has acted as a citizen in good faith or was treated by the authorities as a citizen for some time and, if so, under which conditions?",No (correct), Yes,0.0,No,1.0, Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0,Yes,0.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0, No,1.0, Yes,0.0,No,1.0, No,1.0,No,1.0,No,1.0, No,1.0, No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,0.46609159969939895,Low
