,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
23,id17,"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?
1. An attacker replaying bytes that a client sent earlier.
2. An attacker impersonating the server.",A,1.0,87,A,1.0,87,A,1.0,87,A,1.0,87, D,0.0,87, B,0.0,87, C,0.0,87,C,0.0,87, C,0.0,87, A,1.0,87,A,1.0,87, D,0.0,87, C,0.0,87,C,0.0,87,A,1.0,87,C,0.0,87, D,0.0,87, C,0.0,87,A,1.0,87,C,0.0,87,A,1.0,87,C,0.0,87, B,0.0,87, C,0.0,87, C,0.0,87, C,0.0,87,C,0.0,87, A,1.0,87, C,0.0,87, B,0.0,87,0.479463301485384,Low
80,id71,What are the types of scanning?,A,0.0,7,B,1.0,7,C,0.0,7,B,1.0,7, B,1.0,7, B,1.0,7, A,0.0,7,B,1.0,7, C,0.0,7, C,0.0,7,A,0.0,7, A,0.0,7, C,0.0,7,B,1.0,7,B,1.0,7,C,0.0,7, C,0.0,7, C,0.0,7,A,0.0,7,B,1.0,7,C,0.0,7,C,0.0,7, C,0.0,7, C,0.0,7, C,0.0,7, A,0.0,7,C,0.0,7, B,1.0,7, B,1.0,7, A,0.0,7,0.479463301485384,Low
91,id81,Statement 1| A U2F USB dongle prevents malware on the user’s computer from stealing the user’s second factor to authenticate as that user even when the user’s computer is turned off. Statement 2| A server using U2F can reliably determine that the user who is attempting to login is indeed behind the computer that sent the login request.,A,0.0,59,C,1.0,59,A,0.0,59,D,0.0,59, A,0.0,59, C,1.0,59, A,0.0,59,C,1.0,59, A,0.0,59, C,1.0,59,A,0.0,59, A,0.0,59, C,1.0,59,A,0.0,59,D,0.0,59,A,0.0,59, D,0.0,59, C,1.0,59,A,0.0,59,C,1.0,59,A,0.0,59,B,0.0,59, A,0.0,59, C,1.0,59, C,1.0,59, C,1.0,59,D,0.0,59, A,0.0,59, A,0.0,59, A,0.0,59,0.4794633014853841,Low
75,id67,"Encryption and decryption provide secrecy, or condentiality, but not",B,1.0,10,B,1.0,10,B,1.0,10,B,1.0,10, D,0.0,10, D,0.0,10, D,0.0,10,D,0.0,10, D,0.0,10, D,0.0,10,D,0.0,10, C,0.0,10, B,1.0,10,D,0.0,10,B,1.0,10,B,1.0,10, All,0.0,10, B,1.0,10,B,1.0,10,B,1.0,10,A,0.0,10,D,0.0,10, D,0.0,10, D,0.0,10, D,0.0,10, D,0.0,10,D,0.0,10, D,0.0,10, D,0.0,10, C,0.0,10,0.4794633014853841,Low
82,id73,A proxy rewall lters at the,D,0.0,7,B,1.0,7,B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7, B,1.0,7, B,1.0,7,B,1.0,7,B,1.0,7,D,0.0,7, D,0.0,7, B,1.0,7,D,0.0,7,B,1.0,7,B,1.0,7,D,0.0,7, B,1.0,7, B,1.0,7, B,1.0,7, C,0.0,7,D,0.0,7, C,0.0,7, D,0.0,7, A,0.0,7,0.47946330148538413,Low
26,id20,Which of the following is a remote Trojan?,A,1.0,9,C,0.0,9,C,0.0,9,B,0.0,9, B,0.0,9, D,0.0,9, C,0.0,9,A,1.0,9, C,0.0,9, B,0.0,9,A,1.0,9, C,0.0,9, D,0.0,9,B,0.0,9,B,0.0,9,A,1.0,9, D,0.0,9, C,0.0,9,A,1.0,9,C,0.0,9,B,0.0,9,B,0.0,9, B,0.0,9, A,1.0,9, A,1.0,9, A,1.0,9,D,0.0,9, A,1.0,9, C,0.0,9, A,1.0,9,0.47946330148538413,Low
105,id94,_______________ is a popular tool used for network analysis in multiprotocol diverse network.,A,0.0,14,A,0.0,14,D,1.0,14,A,0.0,14, A,0.0,14, B,0.0,14, A,0.0,14,A,0.0,14, A,0.0,14, D,1.0,14,A,0.0,14, A,0.0,14, D,1.0,14,D,1.0,14,A,0.0,14,A,0.0,14, A,0.0,14, A,0.0,14,D,1.0,14,D,1.0,14,A,0.0,14,D,1.0,14, A,0.0,14, D,1.0,14, D,1.0,14, A,0.0,14,D,1.0,14, B,0.0,14, A,0.0,14, B,0.0,14,0.47946330148538413,Low
95,id85,You are given a message (m) and its OTP encryption (c). Can you compute the OTP key from m and c ?,B,1.0,23,A,0.0,23,A,0.0,23,B,1.0,23, A,0.0,23, B,1.0,23, B,1.0,23,A,0.0,23, A,0.0,23, A,0.0,23,B,1.0,23, A,0.0,23, A,0.0,23,A,0.0,23,B,1.0,23,A,0.0,23, C,0.0,23, B,1.0,23,A,0.0,23,A,0.0,23,A,0.0,23,A,0.0,23, C,0.0,23, B,1.0,23, B,1.0,23, B,1.0,23,B,1.0,23, A,0.0,23, A,0.0,23, A,0.0,23,0.4901325178535609,Low
0,id10,"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?
1. An attacker stealing the server’s private key and reading the plaintext of recorded past connections.
2. An attacker breaking into a certificate authority and creating a fake certificate for the server.",A,0.0,103,C,1.0,103,C,1.0,103,C,1.0,103, C,1.0,103, B,0.0,103, A,0.0,103,C,1.0,103, C,1.0,103, C,1.0,103,A,0.0,103, D,0.0,103, C,1.0,103,C,1.0,103,C,1.0,103,C,1.0,103, A,0.0,103, C,1.0,103,C,1.0,103,C,1.0,103,A,0.0,103,C,1.0,103, B,0.0,103, C,1.0,103, C,1.0,103, A,0.0,103,C,1.0,103, A,0.0,103, C,1.0,103, B,0.0,103,0.4901325178535609,Low
86,id77,The digest created by a hash function is normally called a,C,0.0,12,A,1.0,12,A,1.0,12,A,1.0,12, C,0.0,12, C,0.0,12, C,0.0,12,A,1.0,12, A,1.0,12, A,1.0,12,C,0.0,12, C,0.0,12, A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, A,1.0,12, D,0.0,12,A,1.0,12,A,1.0,12,A,1.0,12,A,1.0,12, C,0.0,12, A,1.0,12, A,1.0,12, C,0.0,12,C,0.0,12, B,0.0,12, A,1.0,12, A,1.0,12,0.4901325178535609,Low
54,id48,"Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to get a TCP connection to the client web browser.
2. It would be impossible for okd to run as a non-root user.",A,0.0,69,A,0.0,69,C,1.0,69,A,0.0,69, A,0.0,69, C,1.0,69, C,1.0,69,C,1.0,69, C,1.0,69, C,1.0,69,A,0.0,69, C,1.0,69, C,1.0,69,C,1.0,69,C,1.0,69,C,1.0,69, D,0.0,69, C,1.0,69,A,0.0,69,A,0.0,69,C,1.0,69,C,1.0,69, A,0.0,69, C,1.0,69, C,1.0,69, C,1.0,69,C,1.0,69, A,0.0,69, C,1.0,69, A,0.0,69,0.4901325178535609,Low
11,id11,Can we build a secure PRP from a secure PRG?,C,0.0,11,B,1.0,11,A,0.0,11,B,1.0,11, D,0.0,11, C,0.0,11, C,0.0,11,B,1.0,11, C,0.0,11, B,1.0,11,A,0.0,11, C,0.0,11, B,1.0,11,B,1.0,11,B,1.0,11,C,0.0,11, A,0.0,11, A,0.0,11,B,1.0,11,B,1.0,11,C,0.0,11,C,0.0,11, C,0.0,11, B,1.0,11, B,1.0,11, B,1.0,11,C,0.0,11, A,0.0,11, C,0.0,11, A,0.0,11,0.4982728791224399,Low
1,id100,What are the port states determined by Nmap?,C,1.0,9,B,0.0,9,B,0.0,9,C,1.0,9, B,0.0,9, B,0.0,9, D,0.0,9,C,1.0,9, B,0.0,9, B,0.0,9,B,0.0,9, C,1.0,9, C,1.0,9,B,0.0,9,C,1.0,9,C,1.0,9, D,0.0,9, B,0.0,9,B,0.0,9,B,0.0,9,C,1.0,9,B,0.0,9, B,0.0,9, C,1.0,9, C,1.0,9, C,1.0,9,B,0.0,9, A,0.0,9, B,0.0,9, C,1.0,9,0.4982728791224399,Low
67,id6,"Suppose a user has an iPhone (running iOS) and downloads an app called Innocent from the Apple App Store and installs it. The user unlocks the phone and runs Innocent. Innocent exploits a bug in the iOS kernel which allows Innocent to redirect execution inside the kernel to code that Innocent controls. Now Innocent can execute any instructions it likes inside the iOS kernel. Innocent is not able to exploit any bugs in the phone’s secure enclave. Can Innocent read the user’s private information stored in the phone’s flash (e.g. Contacts and messages), or will the security measures described in the paper keep the data private? If Innocent is only able to see encrypted data, then the phone has successfully kept the data private. Circle the security features of the phone (if any) that will prevent Innocent from reading information from the flash on the phone.",D,1.0,147,D,1.0,147,D,1.0,147,D,1.0,147, B,0.0,147, D,1.0,147, D,1.0,147,D,1.0,147, D,1.0,147, C,0.0,147,D,1.0,147, D,1.0,147, C,0.0,147,D,1.0,147,D,1.0,147,C,0.0,147, C,0.0,147, D,1.0,147,A,0.0,147,B,0.0,147,A,0.0,147,C,0.0,147, C,0.0,147, D,1.0,147, D,1.0,147, D,1.0,147,D,1.0,147, A,0.0,147, D,1.0,147, C,0.0,147,0.49827287912243995,Low
108,id97,Which form of encryption does WPA use?,C,1.0,8,C,1.0,8,D,0.0,8,C,1.0,8, D,0.0,8, D,0.0,8, C,1.0,8,D,0.0,8, C,1.0,8, C,1.0,8,D,0.0,8, D,0.0,8, C,1.0,8,C,1.0,8,C,1.0,8,C,1.0,8, B,0.0,8, C,1.0,8,D,0.0,8,C,1.0,8,D,0.0,8,C,1.0,8, D,0.0,8, C,1.0,8, C,1.0,8, C,1.0,8,C,1.0,8, B,0.0,8, D,0.0,8, C,1.0,8,0.49827287912243995,Low
83,id74,Encapsulating Security Payload (ESP) belongs to which Internet Security Protocol?,D,0.0,11,B,1.0,11,B,1.0,11,B,1.0,11, D,0.0,11, D,0.0,11, D,0.0,11,B,1.0,11, B,1.0,11, B,1.0,11,A,0.0,11, A,0.0,11, B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11, C,0.0,11, D,0.0,11,B,1.0,11,B,1.0,11,B,1.0,11,B,1.0,11, D,0.0,11, A,0.0,11, A,0.0,11, D,0.0,11,B,1.0,11, B,1.0,11, B,1.0,11, C,0.0,11,0.5040069329937308,Low
24,id18,MIT’s Kerberos KDC server has a maximum ticket lifetime of 24 hours (for most user principals). What ensures that an expired Kerberos ticket can no longer be used?,C,1.0,29,C,1.0,29,C,1.0,29,C,1.0,29, D,0.0,29, D,0.0,29, C,1.0,29,C,1.0,29, C,1.0,29, D,0.0,29,A,0.0,29, A,0.0,29, C,1.0,29,C,1.0,29,C,1.0,29,D,0.0,29, D,0.0,29, D,0.0,29,D,0.0,29,C,1.0,29,C,1.0,29,C,1.0,29, C,1.0,29, C,1.0,29, C,1.0,29, C,1.0,29,D,0.0,29, B,0.0,29, D,0.0,29, A,0.0,29,0.5040069329937308,Low
42,id36,Which of the following is not a transport layer vulnerability?,D,1.0,11,D,1.0,11,A,0.0,11,D,1.0,11, A,0.0,11, B,0.0,11, C,0.0,11,D,1.0,11, D,1.0,11, D,1.0,11,A,0.0,11, C,0.0,11, D,1.0,11,D,1.0,11,D,1.0,11,A,0.0,11, D,1.0,11, A,0.0,11,D,1.0,11,D,1.0,11,D,1.0,11,A,0.0,11, D,1.0,11, A,0.0,11, A,0.0,11, A,0.0,11,D,1.0,11, B,0.0,11, D,1.0,11, D,1.0,11,0.5040069329937308,Low
43,id37,"In Brumley and Boneh’s paper on side-channel attacks, why does blinding prevent the timing attack from working?",C,1.0,18,D,0.0,18,D,0.0,18,C,1.0,18, C,1.0,18, D,0.0,18, C,1.0,18,C,1.0,18, D,0.0,18, C,1.0,18,C,1.0,18, C,1.0,18, C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18, C,1.0,18, D,0.0,18,C,1.0,18,D,0.0,18,D,0.0,18,D,0.0,18, D,0.0,18, D,0.0,18, D,0.0,18, D,0.0,18,C,1.0,18, C,1.0,18, D,0.0,18, C,1.0,18,0.5040069329937308,Low
28,id22,"Consider the paper Native Client: A Sandbox for Portable, Untrusted x86 Native Code by Yee et al. Ben Bitdiddle notes that NaCl uses Intel x86 segmentation to ensure that the sandboxed module does not read or write memory outside its own data area, and does not execute instructions outside its own code. Ben thinks that with these restrictions alone, executing the sandboxed module must be safe; that is, he thinks validation is not needed. Ben is wrong. Circle the types of x86 machine instructions that the validator always forbids in sandboxed code. Please ignore trampoline and springboard code.",C,0.0,99,A,1.0,99,A,1.0,99,A,1.0,99, A,1.0,99, A,1.0,99, D,0.0,99,A,1.0,99, D,0.0,99, C,0.0,99,D,0.0,99, C,0.0,99, A,1.0,99,A,1.0,99,A,1.0,99,A,1.0,99, C,0.0,99, C,0.0,99,D,0.0,99,A,1.0,99,A,1.0,99,C,0.0,99, A,1.0,99, A,1.0,99, A,1.0,99, D,0.0,99,D,0.0,99, A,1.0,99, D,0.0,99, C,0.0,99,0.507416263404925,Low
61,id54,"Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?",B,0.0,20,A,1.0,20,A,1.0,20,A,1.0,20, C,0.0,20, B,0.0,20, C,0.0,20,A,1.0,20, B,0.0,20, A,1.0,20,B,0.0,20, C,0.0,20, A,1.0,20,A,1.0,20,A,1.0,20,A,1.0,20, B,0.0,20, A,1.0,20,B,0.0,20,A,1.0,20,C,0.0,20,A,1.0,20, B,0.0,20, A,1.0,20, A,1.0,20, B,0.0,20,B,0.0,20, A,1.0,20, B,0.0,20, A,1.0,20,0.507416263404925,Low
8,id107,"A _________________ may be a hidden part of a program, a separate infected program a Trojan in disguise of an executable or code in the firmware of any system’s hardware.",C,1.0,31,C,1.0,31,C,1.0,31,B,0.0,31, A,0.0,31, B,0.0,31, C,1.0,31,C,1.0,31, C,1.0,31, C,1.0,31,B,0.0,31, B,0.0,31, B,0.0,31,B,0.0,31,C,1.0,31,C,1.0,31, B,0.0,31, C,1.0,31,C,1.0,31,C,1.0,31,B,0.0,31,C,1.0,31, B,0.0,31, B,0.0,31, B,0.0,31, C,1.0,31,C,1.0,31, B,0.0,31, C,1.0,31, B,0.0,31,0.507416263404925,Low
20,id14,"The openSSL implementation described in “Remote Timing Attacks are Practical” (by Brumley and Boneh) uses the following performance optimizations: Chinese Remainder (CR), Montgomery Representation (MR), Karatsuba Multiplication (KM), and Repeated squaring and Sliding windows (RS). Which of the following options would close the timing channel attack described in the paper if you turned the listed optimizations off?
1. CR, MR, KM, and RS.
2. RS",A,0.0,66,C,1.0,66,C,1.0,66,B,0.0,66, D,0.0,66, B,0.0,66, C,1.0,66,C,1.0,66, C,1.0,66, C,1.0,66,A,0.0,66, D,0.0,66, C,1.0,66,A,0.0,66,C,1.0,66,C,1.0,66, B,0.0,66, D,0.0,66,C,1.0,66,C,1.0,66,C,1.0,66,D,0.0,66, C,1.0,66, D,0.0,66, D,0.0,66, C,1.0,66,C,1.0,66, A,0.0,66, C,1.0,66, B,0.0,66,0.507416263404925,Low
53,id47,Which among them has the strongest wireless security?,C,0.0,9,D,1.0,9,C,0.0,9,D,1.0,9, D,1.0,9, C,0.0,9, C,0.0,9,D,1.0,9, C,0.0,9, D,1.0,9,C,0.0,9, B,0.0,9, D,1.0,9,D,1.0,9,D,1.0,9,C,0.0,9, D,1.0,9, D,1.0,9,C,0.0,9,D,1.0,9,C,0.0,9,D,1.0,9, C,0.0,9, D,1.0,9, D,1.0,9, C,0.0,9,C,0.0,9, D,1.0,9, C,0.0,9, C,0.0,9,0.5085476277156078,Low
