,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
110,id85,"Suppose that we have estimated a GARCH model for daily equity returns, and we are interested in producing a 10-day forecast of the volatility (measured by the standard deviation of returns) for use in a value at risk model. How could such a forecast most validly be calculated?","Produce 1, 2, 3, ..., 10 step ahead conditional variance forecasts and add them upSALILSPLITCHECKProduce 1, 2, 3, ..., 10 step ahead conditional variance forecasts and add them up and take the square root (correct)SALILSPLITCHECKProduce 1, 2, 3, ..., 10 step ahead conditional variance forecasts, take the square roots of each one and add them upSALILSPLITCHECKProduce a 1-step ahead conditional variance forecast, take its square root and multiply it by the square root of 10", D,0.0,C,0.0, B,1.0,B,1.0,B,1.0, C,0.0,D,0.0, C,0.0, D,0.0, D,0.0, A,0.0,C,0.0, A,0.0,D,0.0, D,0.0,D,0.0,B,1.0,B,1.0, C,0.0,B,1.0,B,1.0,D,0.0, D,0.0, B,1.0, C,0.0,B,1.0,A,0.0, C,0.0, C,0.0, D,0.0,0.46609159969939895,Low
115,id9,"If a researcher uses daily data to examine a particular problem and creates a variable that assigns a numerical value of 1 to Monday observations, what term would best describe this type of number?",ContinuousSALILSPLITCHECKCardinalSALILSPLITCHECKOrdinalSALILSPLITCHECKNominal (correct), B,0.0,D,1.0, B,0.0,D,1.0,D,1.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0, B,0.0,D,1.0, D,1.0,D,1.0, B,0.0,C,0.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,C,0.0, D,1.0, D,1.0, C,0.0,D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,0.46609159969939895,Low
6,id105,Which one of the following is NOT an example of mis-specification of functional form?,Using a linear specification when y scales as a function of the squares of xSALILSPLITCHECKUsing a linear specification when a double-logarithmic model would be more appropriateSALILSPLITCHECKModelling y as a function of x when in fact it scales as a function of 1/xSALILSPLITCHECKExcluding a relevant variable from a linear regression model (correct), C,0.0,C,0.0, B,0.0,D,1.0,D,1.0, C,0.0,D,1.0, C,0.0, D,1.0, D,1.0, D,1.0,D,1.0, D,1.0,B,0.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,B,0.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0, C,0.0, C,0.0, D,1.0,0.46609159969939895,Low
24,id121,Consider again the VAR model of equation 16. Which of the following conditions must hold for it to be said that there is bi-directional feedback?,The b and d coefficients significant and the a and c coefficients insignificantSALILSPLITCHECKThe a and c coefficients significant and the b and d coefficients insignificantSALILSPLITCHECKThe a and c coefficients significantSALILSPLITCHECKThe b and d coefficients significant (correct), D,1.0,D,1.0, B,0.0,C,0.0,D,1.0, D,1.0,A,0.0, B,0.0, C,0.0, C,0.0, C,0.0,C,0.0, C,0.0,D,1.0, D,1.0,C,0.0,C,0.0,C,0.0, B,0.0,A,0.0,C,0.0,D,1.0, B,0.0, D,1.0, C,0.0,C,0.0,The,0.0, A,0.0, D,1.0, A,0.0,0.46609159969939895,Low
29,id126,"Which of the following criticisms of standard (""plain vanilla"") GARCH models can be overcome by EGARCH models?

i) Estimated coefficient values from GARCH models may be negative

ii) GARCH models cannot account for leverage effects

iii) The responsiveness of future volatility to positive and negative shocks is symmetric under a GARCH formulation

iv) GARCH models cannot allow for a feedback from the volatility to the returns","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", C,1.0,D,0.0, D,0.0,B,0.0,B,0.0, D,0.0,D,0.0, D,0.0, C,1.0, C,1.0, C,1.0,D,0.0, D,0.0,D,0.0, A,0.0,B,0.0,C,1.0,B,0.0, D,0.0,C,1.0,C,1.0,D,0.0, D,0.0, A,0.0, D,0.0,A,0.0,C,1.0, B,0.0, D,0.0, C,1.0,0.46609159969939895,Low
30,id127,"Suppose that 100 separate firms were tested to determine how many of them ""beat the market"" using a Jensen-type regression, and it is found that 3 fund managers significantly do so. Does this suggest prima facie evidence for stock market inefficiency?","YesSALILSPLITCHECKNo (correct)SALILSPLITCHECKIn order to answer this question, you would need to test every fund manager trading in that marketSALILSPLITCHECKThere is insufficient information given in the question to draw a conclusion about market efficiency.", A,0.0,D,0.0, A,0.0,D,0.0,D,0.0, D,0.0,D,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, D,0.0,D,0.0, D,0.0,D,0.0,D,0.0,D,0.0, D,0.0,B,1.0,D,0.0,B,1.0, D,0.0, D,0.0, B,1.0,D,0.0,B,1.0, D,0.0, D,0.0, D,0.0,0.46609159969939895,Low
33,id13,"Consider the following time series model applied to daily data:



where rt are the returns, and D1, D2, D3 and D4 are dummy variables. D1 = 1 on Monday and zero otherwise; D2 = 1 on Tuesday and zero otherwise, ..., D4 = 1 on Thursday and zero otherwise. What is the interpretation of the parameter estimate for the intercept?",It is the average return on Friday (correct)SALILSPLITCHECKIt is the average return on MondaySALILSPLITCHECKIt is the Friday deviation from the mean return for the weekSALILSPLITCHECKIt is the Monday deviation from the mean return for the week., C,0.0,C,0.0, B,0.0,A,1.0,A,1.0, C,0.0,B,0.0, D,0.0, A,1.0, A,1.0, D,0.0,C,0.0, B,0.0,D,0.0, C,0.0,B,0.0,A,1.0,A,1.0, D,0.0,A,1.0,B,0.0,C,0.0, B,0.0, C,0.0, B,0.0,D,0.0,A,1.0, C,0.0, D,0.0, A,1.0,0.46609159969939895,Low
57,id36,"The characteristic roots of the MA process

$y_t = -3u_{t-1} + u_{t-2} + u_t$

are",1 and 2SALILSPLITCHECK1 and 0.5 (correct)SALILSPLITCHECK2 and -0.5SALILSPLITCHECK1 and -3, C,0.0,B,1.0, B,1.0,D,0.0,D,0.0, C,0.0,C,0.0, D,0.0, D,0.0, D,0.0, A,0.0,A,0.0, B,1.0,D,0.0, C,0.0,B,1.0,B,1.0,D,0.0, D,0.0,B,1.0,A,0.0,B,1.0, D,0.0, B,1.0, B,1.0,D,0.0,The,0.0, A,0.0, D,0.0, D,0.0,0.466091599699399,Low
99,id75,"If a Durbin Watson statistic takes a value close to zero, what will be the value of the first order autocorrelation coefficient?",Close to zeroSALILSPLITCHECKClose to plus oneSALILSPLITCHECKClose to minus one (correct)SALILSPLITCHECKClose to either minus one or plus one, D,0.0,D,0.0, B,0.0,B,0.0,B,0.0, D,0.0,C,1.0, D,0.0, D,0.0, D,0.0, A,0.0,D,0.0, C,1.0,C,1.0, A,0.0,D,0.0,D,0.0,B,0.0, D,0.0,C,1.0,C,1.0,A,0.0, C,1.0, C,1.0, B,0.0,B,0.0,C,1.0, D,0.0, D,0.0, C,1.0,0.466091599699399,Low
124,id98,"A researcher tests for structural stability in the following regression model:

$y_t = \beta_1 + \beta_2 x_{2t} + \beta_3 x_{3t} + u_t$

The total sample of 200 observations is split exactly in half for the sub-sample regressions. Which would be the unrestricted residual sum of squares?",The RSS for the whole sampleSALILSPLITCHECKThe RSS for the first sub-sampleSALILSPLITCHECKThe RSS for the second sub-sampleSALILSPLITCHECKThe sum of the RSS for the first and second sub-samples (correct), A,0.0,D,1.0, B,0.0,A,0.0,A,0.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0,D,1.0, D,1.0,D,1.0, C,0.0,A,0.0,D,1.0,A,0.0, A,0.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,0.479463301485384,Low
119,id93,"If two variables, $x_t$ and $y_t$ are said to be cointegrated, which of the following statements are true?

i) $x_t$ and $y_t$ must both be stationary


ii) Only one linear combination of $x_t$ and $y_t$ will be stationary


iii) The cointegrating equation for $x_t$ and $y_t$ describes the short-run relationship

between the two series


iv) The residuals of a regression of $y_t$ on $x_t$ must be stationary","(ii) and (iv) only (correct)SALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,C,0.0, D,0.0,A,1.0,A,1.0, C,0.0,B,0.0, D,0.0, A,1.0, A,1.0, A,1.0,C,0.0, D,0.0,D,0.0, C,0.0,C,0.0,A,1.0,A,1.0, D,0.0,A,1.0,C,0.0,D,0.0, D,0.0, C,0.0, D,0.0,D,0.0,A,1.0, B,0.0, D,0.0, A,1.0,0.4794633014853841,Low
82,id6,"In order to determine whether to use a fixed effects or random effects model, a researcher conducts a Hausman test. Which of the following statements is false?","For random effects models, the use of OLS would result in consistent but inefficient parameter estimationSALILSPLITCHECKIf the Hausman test is not satisfied, the random effects model is more appropriate. (correct)SALILSPLITCHECKRandom effects estimation involves the construction of ""quasi-demeaned"" dataSALILSPLITCHECKRandom effects estimation will not be appropriate if the composite error term is correlated with one or more of the explanatory variables in the model", A,0.0,D,0.0, B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0, D,0.0,B,1.0, B,1.0,A,0.0, B,1.0,A,0.0,B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, D,0.0, B,1.0, C,0.0,B,1.0,B,1.0, D,0.0, C,0.0, B,1.0,0.4794633014853841,Low
5,id104,"If OLS is applied separately to each equation that is part of a simultaneous system, the resulting estimates will be",Unbiased and consistentSALILSPLITCHECKBiased but consistentSALILSPLITCHECKBiased and inconsistent (correct)SALILSPLITCHECKIt is impossible to apply OLS to equations that are part of a simultaneous system, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0, C,1.0,A,0.0, C,1.0, C,1.0, C,1.0, B,0.0,C,1.0, B,0.0,C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0,A,0.0,A,0.0, B,0.0, C,1.0, B,0.0,C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,0.4794633014853841,Low
80,id58,"Which of the following statements are true concerning the standardised residuals (residuals divided by their respective conditional standard deviations) from an estimated GARCH model?

i) They are assumed to be normally distributed


ii) Their squares will be related to their lagged squared values if the GARCH model is

appropriate


iii) In practice, they are likely to have fat tails


iv) If the GARCH model is adequate, the standardised residuals and the raw residuals

will be identical","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,C,0.0, D,0.0,B,1.0,B,1.0, C,0.0,B,1.0, D,0.0, B,1.0, B,1.0, D,0.0,C,0.0, B,1.0,B,1.0, B,1.0,B,1.0,C,0.0,B,1.0, D,0.0,C,0.0,C,0.0,D,0.0, B,1.0, C,0.0, D,0.0,C,0.0,C,0.0, D,0.0, D,0.0, C,0.0,0.49013251785356077,Low
46,id25,"Which of the following features of financial asset return time-series could be captured using a standard GARCH(1,1) model?

i) Fat tails in the return distribution


ii) Leverage effects


iii) Volatility clustering


iv) Volatility affecting returns","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,D,0.0, D,0.0,B,1.0,B,1.0, C,0.0,D,0.0, D,0.0, B,1.0, B,1.0, B,1.0,D,0.0, D,0.0,D,0.0, B,1.0,D,0.0,B,1.0,B,1.0, D,0.0,B,1.0,C,0.0,D,0.0, D,0.0, B,1.0, D,0.0,C,0.0,B,1.0, D,0.0, D,0.0, C,0.0,0.4901325178535608,Low
41,id20,Which of the following statements is false concerning the linear probability model?,"There is nothing in the model to ensure that the estimated probabilities lie between zero and oneSALILSPLITCHECKEven if the probabilities are truncated at zero and one, there will probably be many observations for which the probability is either exactly zero or exactly oneSALILSPLITCHECKThe error terms will be heteroscedastic and not normally distributedSALILSPLITCHECKThe model is much harder to estimate than a standard regression model with a continuous dependent variable (correct)", D,1.0,A,0.0, A,0.0,D,1.0,A,0.0, B,0.0,C,0.0, C,0.0, D,1.0, D,1.0, B,0.0,D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0,D,1.0,D,1.0, C,0.0, B,0.0, D,1.0,0.4901325178535608,Low
62,id41,Which one of the following would NOT be a consequence of using non-stationary data in levels form?,The regression $R^2$ may be spuriously highSALILSPLITCHECKTest statistics may not follow standard distributionsSALILSPLITCHECKStatistical inferences may be invalidSALILSPLITCHECKParameter estimates may be biased (correct), D,1.0,A,0.0, B,0.0,D,1.0,D,1.0, D,1.0,A,0.0, B,0.0, D,1.0, D,1.0, A,0.0,D,1.0, B,0.0,D,1.0, C,0.0,D,1.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0,B,0.0, D,1.0, D,1.0, B,0.0,D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,0.4901325178535608,Low
13,id111,"Which of the following conditions are necessary for a series to be classifiable as a weakly stationary process?

(i) It must have a constant mean

(ii) It must have a constant variance

(iii) It must have constant autocovariances for given lags

(iv) It must have a constant probability distribution","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) only (correct)SALILSPLITCHECK(i), (ii), (iii), and (iv)", A,0.0,C,1.0, D,0.0,B,0.0,B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, A,0.0,C,1.0, C,1.0,D,0.0, D,0.0,C,1.0,C,1.0,C,1.0, C,1.0,C,1.0,C,1.0,D,0.0, C,1.0, B,0.0, D,0.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,0.4901325178535608,Low
92,id69,Which of the following is correct concerning logit and probit models?,"They use a different method of transforming the model so that the probabilities lie between zero and one (correct)SALILSPLITCHECKThe logit model can result in too many observations falling at exactly zero or exactly oneSALILSPLITCHECKFor the logit model, the marginal effect of a change in one of the explanatory variables is simply the estimate of the parameter attached to that variable, whereas this is not the case for the probit modelSALILSPLITCHECKThe probit model is based on a cumulative logistic function", B,0.0,D,0.0, B,0.0,A,1.0,A,1.0, A,1.0,D,0.0, D,0.0, A,1.0, A,1.0, B,0.0,C,0.0, C,0.0,D,0.0, B,0.0,A,1.0,A,1.0,A,1.0, D,0.0,A,1.0,C,0.0,C,0.0, C,0.0, C,0.0, C,0.0,C,0.0,A,1.0, A,1.0, D,0.0, C,0.0,0.4901325178535608,Low
83,id60,Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?,"If the null hypothesis is rejected, the alternative is accepted (correct)SALILSPLITCHECKThe null hypothesis is the statement being tested while the alternative encompasses the remaining outcomes of interestSALILSPLITCHECKThe test of significance and confidence interval approaches will always give the same conclusionsSALILSPLITCHECKHypothesis tests are used to make inferences about the population parameters.", A,1.0,C,0.0, A,1.0,A,1.0,A,1.0, D,0.0,C,0.0, C,0.0, A,1.0, A,1.0, A,1.0,C,0.0, C,0.0,C,0.0, A,1.0,C,0.0,C,0.0,A,1.0, C,0.0,C,0.0,C,0.0,B,0.0, C,0.0, A,1.0, C,0.0,A,1.0,C,0.0, B,0.0, C,0.0, C,0.0,0.4901325178535608,Low
1,id100,Which one of the following is NOT a plausible remedy for near multicollinearity?,Use principal components analysisSALILSPLITCHECKDrop one of the collinear variablesSALILSPLITCHECKUse a longer run of dataSALILSPLITCHECKTake logarithms of each of the variables (correct), B,0.0,D,1.0, D,1.0,D,1.0,B,0.0, A,0.0,C,0.0, C,0.0, D,1.0, D,1.0, D,1.0,C,0.0, C,0.0,A,0.0, B,0.0,C,0.0,C,0.0,D,1.0, A,0.0,C,0.0,B,0.0,B,0.0, A,0.0, C,0.0, D,1.0,D,1.0,D,1.0, D,1.0, C,0.0, C,0.0,0.4901325178535608,Low
66,id45,"Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv) (correct)", D,1.0,C,0.0, D,1.0,D,1.0,D,1.0, C,0.0,C,0.0, D,1.0, D,1.0, D,1.0, A,0.0,C,0.0, A,0.0,D,1.0, C,0.0,C,0.0,D,1.0,D,1.0, D,1.0,D,1.0,C,0.0,D,1.0, D,1.0, C,0.0, D,1.0,D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,0.4901325178535608,Low
3,id102,Which of the following could be used as a test for autocorrelation up to third order?,The Durbin Watson testSALILSPLITCHECKWhite's testSALILSPLITCHECKThe RESET testSALILSPLITCHECKThe Breusch-Godfrey test (correct), A,0.0,B,0.0, A,0.0,D,1.0,D,1.0, A,0.0,D,1.0, D,1.0, D,1.0, D,1.0, B,0.0,B,0.0, D,1.0,B,0.0, D,1.0,D,1.0,D,1.0,D,1.0, A,0.0,D,1.0,A,0.0,B,0.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,0.4901325178535608,Low
73,id51,"Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels.","(ii) and (iv) only (correct)SALILSPLITCHECK(i) and (iii) onlySALILSPLITCHECK(i), (ii), and (iii) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", D,0.0,D,0.0, D,0.0,A,1.0,A,1.0, C,0.0,A,1.0, D,0.0, D,0.0, D,0.0, D,0.0,D,0.0, D,0.0,D,0.0, D,0.0,D,0.0,D,0.0,A,1.0, A,1.0,A,1.0,C,0.0,D,0.0, A,1.0, A,1.0, D,0.0,A,1.0,A,1.0, D,0.0, D,0.0, A,1.0,0.4901325178535609,Low
55,id34,Which one of the following statements best describes the algebraic representation of the fitted regression line?,\hat{y}_t = \hat{\alpha} + \hat{\beta}x_t + \hat{u}_tSALILSPLITCHECK\hat{y}_t = \hat{\alpha} + \hat{\beta}x_t (correct)SALILSPLITCHECK\hat{y}_t = \hat{\alpha} + \hat{\beta}x_t + u_tSALILSPLITCHECKy_t = \hat{\alpha} + \hat{\beta}x_t + \hat{u}_t, D,0.0,D,0.0, B,1.0,B,1.0,B,1.0, D,0.0,B,1.0, A,0.0, B,1.0, B,1.0, C,0.0,B,1.0, B,1.0,A,0.0, C,0.0,B,1.0,B,1.0,B,1.0, A,0.0,B,1.0,B,1.0,C,0.0, B,1.0, B,1.0, D,0.0,B,1.0,B,1.0, B,1.0, D,0.0, A,0.0,0.4982728791224399,Low
120,id94,A dependent variable whose values are not observable outside a certain range but where the corresponding values of the independent variables are still available would be most accurately described as what kind of variable?,Censored (correct)SALILSPLITCHECKTruncatedSALILSPLITCHECKMultinomial variableSALILSPLITCHECKDiscrete choice, B,0.0,A,1.0, B,0.0,A,1.0,B,0.0, A,1.0,B,0.0, A,1.0, A,1.0, A,1.0, A,1.0,B,0.0, B,0.0,A,1.0, B,0.0,A,1.0,B,0.0,A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, B,0.0, A,1.0,A,1.0,A,1.0, D,0.0, B,0.0, B,0.0,0.4982728791224399,Low
114,id89,Which one of the following would be a plausible response to a finding of residual non-normality?,Use a logarithmic functional form instead of a linear oneSALILSPLITCHECKAdd lags of the variables on the right hand side of the regression modelSALILSPLITCHECKEstimate the model in first differenced formSALILSPLITCHECKRemove any large outliers from the data. (correct), C,0.0,C,0.0, B,0.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0, D,1.0, B,0.0,C,0.0, D,1.0,C,0.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, C,0.0, C,0.0,D,1.0,D,1.0, B,0.0, C,0.0, D,1.0,0.4982728791224399,Low
14,id112,"Consider the following equation and determine the class of model that it best represents

$y_{it} = \alpha + \beta_{it} + \mu_i + \nu_{it}$",An entity fixed effects model (correct)SALILSPLITCHECKA time fixed effects modelSALILSPLITCHECKA random effects modelSALILSPLITCHECKA pure time series model, A,1.0,D,0.0, B,0.0,A,1.0,A,1.0, C,0.0,A,1.0, D,0.0, A,1.0, A,1.0, C,0.0,A,1.0, C,0.0,A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0,D,0.0, A,1.0, A,1.0, C,0.0,A,1.0,A,1.0, D,0.0, C,0.0, A,1.0,0.4982728791224399,Low
81,id59,Which one of the following statements is true concerning VARs?,The coefficient estimates have intuitive theoretical interpretationsSALILSPLITCHECKThe coefficient estimates usually have the same sign for all of the lags of a given variable in a given equationSALILSPLITCHECKVARs often produce better forecasts than simultaneous equation structural models (correct)SALILSPLITCHECKAll of the components of a VAR must be stationary before it can be used for forecasting, A,0.0,D,0.0, A,0.0,C,1.0,C,1.0, D,0.0,C,1.0, B,0.0, C,1.0, C,1.0, B,0.0,B,0.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, A,0.0,C,1.0,C,1.0, B,0.0, B,0.0, C,1.0,0.49827287912243995,Low
72,id50,Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?,A model that is based on financial theory (correct)SALILSPLITCHECKA model that contains many variablesSALILSPLITCHECKA model whose dependent variable has recently exhibited a structural changeSALILSPLITCHECKA model that is entirely statistical in nature with no room for judgmental modification of forecasts, C,0.0,D,0.0, B,0.0,D,0.0,A,1.0, D,0.0,D,0.0, D,0.0, A,1.0, A,1.0, A,1.0,D,0.0, B,0.0,A,1.0, C,0.0,D,0.0,D,0.0,D,0.0, D,0.0,A,1.0,A,1.0,D,0.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0, D,0.0, D,0.0, D,0.0,0.49827287912243995,Low
90,id67,Which of the following statements is TRUE concerning the standard regression model?,"y has a probability distribution (correct)SALILSPLITCHECKx has a probability distributionSALILSPLITCHECKThe disturbance term is assumed to be correlated with xSALILSPLITCHECKFor an adequate model, the residual (u-hat) will be zero for all sample data points", C,0.0,D,0.0, A,1.0,B,0.0,A,1.0, D,0.0,A,1.0, A,1.0, A,1.0, A,1.0, C,0.0,A,1.0, B,0.0,A,1.0, A,1.0,A,1.0,A,1.0,B,0.0, D,0.0,A,1.0,A,1.0,D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0, D,0.0, B,0.0, A,1.0,0.49827287912243995,Low
18,id116,Consider a series that follows an MA(1) with zero mean and a moving average coefficient of 0.4. What is the value of the autocovariance at lag 1?,0.4SALILSPLITCHECK1SALILSPLITCHECK0.34SALILSPLITCHECKIt is not possible to determine the value of the autocovariances without knowing the disturbance variance. (correct), A,0.0,C,0.0, A,0.0,D,1.0,D,1.0, C,0.0,C,0.0, D,1.0, D,1.0, D,1.0, B,0.0,D,1.0, C,0.0,A,0.0, B,0.0,A,0.0,D,1.0,D,1.0, D,1.0,D,1.0,C,0.0,C,0.0, D,1.0, C,0.0, C,0.0,C,0.0,D,1.0, A,0.0, C,0.0, A,0.0,0.49827287912243995,Low
39,id18,What is the main difference between the Dickey Fuller (DF) and Phillips-Perron (PP) approaches to unit root testing?,ADF is a single equation approach to unit root testing while PP is a systems approachSALILSPLITCHECKPP tests reverse the DF null and alternative hypotheses so that there is stationarity under the null hypothesis of the PP testSALILSPLITCHECKThe PP test incorporates an automatic correction for autocorrelated residuals in the test regression (correct)SALILSPLITCHECKPP tests have good power in small samples whereas DF tests do not., D,0.0,D,0.0, B,0.0,C,1.0,C,1.0, B,0.0,B,0.0, B,0.0, C,1.0, C,1.0, C,1.0,B,0.0, C,1.0,C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0,B,0.0,B,0.0, C,1.0, C,1.0, B,0.0,B,0.0,C,1.0, C,1.0, B,0.0, C,1.0,0.5040069329937308,Low
93,id7,Suppose that observations are available on the monthly bond prices of 100 companies for 5 years. What type of data are these?,Cross-sectionalSALILSPLITCHECKTime-seriesSALILSPLITCHECKPanel (correct)SALILSPLITCHECKQualitative, B,0.0,B,0.0, B,0.0,C,1.0,C,1.0, B,0.0,B,0.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,B,0.0, C,1.0, C,1.0, B,0.0,C,1.0,C,1.0, B,0.0, B,0.0, B,0.0,0.5040069329937308,Low
56,id35,What are the dimensions of $\hat{u}^t \hat{u}?,T x kSALILSPLITCHECKT x 1SALILSPLITCHECKk x 1SALILSPLITCHECK1 x 1 (correct), D,1.0,B,0.0, B,0.0,D,1.0,D,1.0, C,0.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0,B,0.0, D,1.0,D,1.0, B,0.0,D,1.0,B,0.0,D,1.0, A,0.0,A,0.0,B,0.0,B,0.0, D,1.0, B,0.0, C,0.0,B,0.0,D,1.0, A,0.0, C,0.0, B,0.0,0.5040069329937308,Low
27,id124,"Which of the following statements are correct concerning the use of antithetic variates as part of a Monte Carlo experiment?

i) Antithetic variates work by reducing the number of replications required to cover the whole probability space

ii) Antithetic variates involve employing a similar variable to that used in the simulation, but whose properties are known analytically

iii) Antithetic variates involve using the negative of each of the random draws and repeating the experiment using those values as the draws

iv) Antithetic variates involve taking one over each of the random draws and repeating the experiment using those values as the draws","(ii) and (iv) onlySALILSPLITCHECK(i) and (iii) only (correct)SALILSPLITCHECK(i), (ii), and (iv) onlySALILSPLITCHECK(i), (ii), (iii), and (iv)", A,0.0,D,0.0, D,0.0,B,1.0,B,1.0, D,0.0,B,1.0, D,0.0, B,1.0, B,1.0, D,0.0,C,0.0, B,1.0,B,1.0, C,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0,C,0.0,C,0.0, B,1.0, B,1.0, D,0.0,B,1.0,B,1.0, D,0.0, D,0.0, B,1.0,0.5040069329937308,Low
