,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
14,id112,"Of the following compounds, which is LEAST likely to behave as a Lewis acid?",D,1.0,15,D,1.0,15,D,1.0,15, D,1.0,15,D,1.0,15, B,0.0,15,D,1.0,15, B,0.0,15,A,0.0,15, D,1.0,15,A,0.0,15,B,0.0,15, D,1.0,15, D,1.0,15, D,1.0,15, B,0.0,15, D,1.0,15, D,1.0,15,D,1.0,15, B,0.0,15,D,1.0,15,D,1.0,15, A,0.0,15,B,0.0,15,B,0.0,15, D,1.0,15, C,0.0,15,B,0.0,15, D,1.0,15, D,1.0,15,0.4982728791224399,Low
98,id90,The solid-state structures of the principal allotropes of elemental boron are made up of which of the following structural units?,A,1.0,21,A,1.0,21,B,0.0,21, A,1.0,21,A,1.0,21, C,0.0,21,A,1.0,21, A,1.0,21,A,1.0,21, D,0.0,21,C,0.0,21,A,1.0,21, C,0.0,21, A,1.0,21, A,1.0,21, C,0.0,21, A,1.0,21, C,0.0,21,D,0.0,21, B,0.0,21,A,1.0,21,A,1.0,21, D,0.0,21,A,1.0,21,A,1.0,21, D,0.0,21, A,1.0,21,A,1.0,21, A,1.0,21, D,0.0,21,0.4982728791224399,Low
21,id18,Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J << a?,B,1.0,40,A,0.0,40,C,0.0,40, C,0.0,40,B,1.0,40, D,0.0,40,A,0.0,40, C,0.0,40,A,0.0,40, B,1.0,40,B,1.0,40,C,0.0,40, A,0.0,40, D,0.0,40, D,0.0,40, D,0.0,40, A,0.0,40, C,0.0,40,B,1.0,40, B,1.0,40,B,1.0,40,A,0.0,40, C,0.0,40,B,1.0,40,C,0.0,40, C,0.0,40, B,1.0,40,B,1.0,40, B,1.0,40, B,1.0,40,0.49827287912243995,Low
51,id48,Calculate the spin angular momentum of 43Ca. [I = 7⁄2],To,0.0,11,C,1.0,11,C,1.0,11, A,0.0,11,B,0.0,11, C,1.0,11,C,1.0,11, A,0.0,11,C,1.0,11, B,0.0,11,B,0.0,11,B,0.0,11, C,1.0,11, B,0.0,11, B,0.0,11, A,0.0,11, B,0.0,11, C,1.0,11,B,0.0,11, C,1.0,11,C,1.0,11,D,0.0,11, B,0.0,11,B,0.0,11,B,0.0,11, C,1.0,11, B,0.0,11,C,1.0,11, C,1.0,11, B,0.0,11,0.49827287912243995,Low
16,id13,"The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?",D,1.0,20,C,0.0,20,D,1.0,20, C,0.0,20,D,1.0,20, D,1.0,20,D,1.0,20, C,0.0,20,D,1.0,20, D,1.0,20,A,0.0,20,D,1.0,20, A,0.0,20, D,1.0,20, D,1.0,20, B,0.0,20, A,0.0,20, C,0.0,20,A,0.0,20, B,0.0,20,D,1.0,20,D,1.0,20, B,0.0,20,D,1.0,20,D,1.0,20, C,0.0,20, D,1.0,20,D,1.0,20, D,1.0,20, D,1.0,20,0.49827287912243995,Low
68,id63,"What is the orbital angular momentum quantum number, l, of the electron that is most easily removed when ground-state aluminum is ionized?",C,1.0,23,B,0.0,23,C,1.0,23, A,0.0,23,C,1.0,23, C,1.0,23,C,1.0,23, A,0.0,23,C,1.0,23, A,0.0,23,B,0.0,23,B,0.0,23, A,0.0,23, D,0.0,23, D,0.0,23, B,0.0,23, D,0.0,23, B,0.0,23,B,0.0,23, B,0.0,23,C,1.0,23,C,1.0,23, B,0.0,23,B,0.0,23,B,0.0,23, C,1.0,23, C,1.0,23,C,1.0,23, C,1.0,23, D,0.0,23,0.49827287912243995,Low
35,id32,Calculate the Larmor frequency for a proton in a magnetic field of 1 T.,B,1.0,15,C,0.0,15,B,1.0,15, C,0.0,15,B,1.0,15, B,1.0,15,B,1.0,15, C,0.0,15,A,0.0,15, D,0.0,15,A,0.0,15,D,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15, D,0.0,15, B,1.0,15,A,0.0,15, A,0.0,15,B,1.0,15,D,0.0,15, D,0.0,15,B,1.0,15,D,0.0,15, D,0.0,15, A,0.0,15,B,1.0,15, D,0.0,15, D,0.0,15,0.5040069329937308,Low
9,id108,"Of the following atoms, which has the lowest electron affinity?",D,1.0,11,A,0.0,11,C,0.0,11, A,0.0,11,D,1.0,11, B,0.0,11,D,1.0,11, D,1.0,11,D,1.0,11, B,0.0,11,A,0.0,11,B,0.0,11, A,0.0,11, D,1.0,11, D,1.0,11, C,0.0,11, D,1.0,11, C,0.0,11,A,0.0,11, C,0.0,11,D,1.0,11,D,1.0,11, A,0.0,11,B,0.0,11,B,0.0,11, A,0.0,11, B,0.0,11,D,1.0,11, D,1.0,11, D,1.0,11,0.5040069329937308,Low
2,id101,Which of the following is lower for argon than for neon?,D,1.0,12,D,1.0,12,C,0.0,12, A,0.0,12,D,1.0,12, B,0.0,12,D,1.0,12, A,0.0,12,A,0.0,12, C,0.0,12,A,0.0,12,D,1.0,12, D,1.0,12, D,1.0,12, D,1.0,12, A,0.0,12, B,0.0,12, B,0.0,12,A,0.0,12, B,0.0,12,D,1.0,12,D,1.0,12, B,0.0,12,D,1.0,12,B,0.0,12, D,1.0,12, C,0.0,12,C,0.0,12, D,1.0,12, C,0.0,12,0.5040069329937308,Low
75,id7,The Rydberg equation v = R_H(1/n_1^2 - 1/n_2^2) accurately predicts the UV-visible emission spectrum of the hydrogen atom. A form of the Rydberg equation may also be used to predict the UV-visible emission for all of the following EXCEPT,A,1.0,40,A,1.0,40,D,0.0,40, D,0.0,40,A,1.0,40, A,1.0,40,D,0.0,40, D,0.0,40,A,1.0,40, D,0.0,40,B,0.0,40,A,1.0,40, D,0.0,40, A,1.0,40, A,1.0,40, D,0.0,40, A,1.0,40, D,0.0,40,C,0.0,40, B,0.0,40,A,1.0,40,D,0.0,40, C,0.0,40,A,1.0,40,A,1.0,40, C,0.0,40, D,0.0,40,D,0.0,40, A,1.0,40, D,0.0,40,0.5040069329937308,Low
90,id83,The +1 oxidation state is more stable than the +3 oxidation state for which group 13 element?,D,1.0,18,D,1.0,18,C,0.0,18, B,0.0,18,D,1.0,18, D,1.0,18,C,0.0,18, A,0.0,18,D,1.0,18, B,0.0,18,B,0.0,18,D,1.0,18, A,0.0,18, D,1.0,18, D,1.0,18, C,0.0,18, B,0.0,18, D,1.0,18,D,1.0,18, B,0.0,18,C,0.0,18,D,1.0,18, C,0.0,18,D,1.0,18,D,1.0,18, D,1.0,18, D,1.0,18,D,1.0,18, D,1.0,18, C,0.0,18,0.5040069329937308,Low
53,id5,Which of the following is true for Br2 at standard temperature and pressure?,B,1.0,14,A,0.0,14,B,1.0,14, D,0.0,14,B,1.0,14, C,0.0,14,B,1.0,14, C,0.0,14,B,1.0,14, B,1.0,14,B,1.0,14,B,1.0,14, C,0.0,14, B,1.0,14, B,1.0,14, A,0.0,14, C,0.0,14, C,0.0,14,B,1.0,14, A,0.0,14,B,1.0,14,A,0.0,14, D,0.0,14,B,1.0,14,B,1.0,14, C,0.0,14, B,1.0,14,B,1.0,14, C,0.0,14, B,1.0,14,0.5040069329937308,Low
87,id80,23Na has an NMR frequency of 198.52 MHz in a 750 MHz NMR spectrometer. What is its magnetogyric ratio?,To,0.0,20,C,1.0,20,C,1.0,20, A,0.0,20,B,0.0,20, D,0.0,20,C,1.0,20, C,1.0,20,A,0.0,20, B,0.0,20,A,0.0,20,C,1.0,20, A,0.0,20, B,0.0,20, B,0.0,20, B,0.0,20, C,1.0,20, C,1.0,20,C,1.0,20, B,0.0,20,C,1.0,20,D,0.0,20, C,1.0,20,B,0.0,20,C,1.0,20, C,1.0,20, B,0.0,20,C,1.0,20, C,1.0,20, B,0.0,20,0.507416263404925,Low
48,id45,"On the basis of oxidation-reduction potential, which of the following is most likely to occur?",B,1.0,16,D,0.0,16,B,1.0,16, A,0.0,16,B,1.0,16, D,0.0,16,B,1.0,16, A,0.0,16,B,1.0,16, D,0.0,16,A,0.0,16,B,1.0,16, C,0.0,16, B,1.0,16, B,1.0,16, D,0.0,16, D,0.0,16, D,0.0,16,A,0.0,16, C,0.0,16,B,1.0,16,B,1.0,16, D,0.0,16,B,1.0,16,B,1.0,16, C,0.0,16, B,1.0,16,B,1.0,16, B,1.0,16, B,1.0,16,0.507416263404925,Low
85,id79,"The dissociation energy for a hydrogen-bromine bond is defined as the change in enthalpy, DH, for which of the following reactions?",D,1.0,22,D,1.0,22,A,0.0,22, B,0.0,22,D,1.0,22, B,0.0,22,D,1.0,22, A,0.0,22,B,0.0,22, D,1.0,22,B,0.0,22,D,1.0,22, B,0.0,22, D,1.0,22, D,1.0,22, C,0.0,22, B,0.0,22, B,0.0,22,A,0.0,22, C,0.0,22,A,0.0,22,C,0.0,22, D,1.0,22,D,1.0,22,D,1.0,22, A,0.0,22, D,1.0,22,D,1.0,22, D,1.0,22, C,0.0,22,0.507416263404925,Low
49,id46,Which of the following statements is not a reason why tetramethylsilane is used as a 1H chemical shift reference.,D,1.0,20,D,1.0,20,D,1.0,20, D,1.0,20,D,1.0,20, D,1.0,20,C,0.0,20, B,0.0,20,D,1.0,20, D,1.0,20,B,0.0,20,B,0.0,20, D,1.0,20, D,1.0,20, D,1.0,20, C,0.0,20, D,1.0,20, C,0.0,20,D,1.0,20, C,0.0,20,C,0.0,20,D,1.0,20, B,0.0,20,C,0.0,20,B,0.0,20, D,1.0,20, B,0.0,20,B,0.0,20, B,0.0,20, D,1.0,20,0.507416263404925,Low
54,id50,"The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.",The,0.0,18,C,0.0,18,A,0.0,18, B,1.0,18,C,0.0,18, C,0.0,18,B,1.0,18, B,1.0,18,A,0.0,18, A,0.0,18,A,0.0,18,B,1.0,18, C,0.0,18, B,1.0,18, B,1.0,18, B,1.0,18, B,1.0,18, A,0.0,18,B,1.0,18, B,1.0,18,C,0.0,18,A,0.0,18, A,0.0,18,B,1.0,18,B,1.0,18, C,0.0,18, B,1.0,18,B,1.0,18, B,1.0,18, B,1.0,18,0.507416263404925,Low
65,id60,What is the strength (B1) of a 13C 90° pulse of duration 1 μs?,To,0.0,15,B,1.0,15,C,0.0,15, A,0.0,15,C,0.0,15, D,0.0,15,B,1.0,15, D,0.0,15,A,0.0,15, B,1.0,15,A,0.0,15,B,1.0,15, B,1.0,15, B,1.0,15, B,1.0,15, A,0.0,15, B,1.0,15, C,0.0,15,B,1.0,15, B,1.0,15,B,1.0,15,B,1.0,15, C,0.0,15,B,1.0,15,B,1.0,15, C,0.0,15, B,1.0,15,B,1.0,15, C,0.0,15, D,0.0,15,0.507416263404925,Low
102,id94,An electron and a proton are placed in a 1.0 T magnetic field at 300 K. What is the ratio of the equilibrium polarizations: |pe / pH| ?,The,0.0,29,C,0.0,29,C,0.0,29, C,0.0,29,A,0.0,29, D,0.0,29,A,0.0,29, C,0.0,29,B,1.0,29, B,1.0,29,A,0.0,29,B,1.0,29, C,0.0,29, B,1.0,29, B,1.0,29, B,1.0,29, D,0.0,29, D,0.0,29,C,0.0,29, B,1.0,29,B,1.0,29,D,0.0,29, B,1.0,29,B,1.0,29,B,1.0,29, C,0.0,29, B,1.0,29,A,0.0,29, B,1.0,29, B,1.0,29,0.507416263404925,Low
78,id72,"Of the following ionic substances, which has the greatest lattice enthalpy?",A,1.0,12,A,1.0,12,A,1.0,12, D,0.0,12,A,1.0,12, C,0.0,12,C,0.0,12, C,0.0,12,C,0.0,12, D,0.0,12,A,1.0,12,A,1.0,12, D,0.0,12, A,1.0,12, A,1.0,12, B,0.0,12, A,1.0,12, D,0.0,12,A,1.0,12, C,0.0,12,A,1.0,12,D,0.0,12, B,0.0,12,A,1.0,12,A,1.0,12, D,0.0,12, A,1.0,12,A,1.0,12, A,1.0,12, D,0.0,12,0.507416263404925,Low
76,id70,What is the magnetic moment of 205Tl?,To,0.0,8,C,1.0,8,C,1.0,8, C,1.0,8,B,0.0,8, C,1.0,8,C,1.0,8, B,0.0,8,D,0.0,8, C,1.0,8,A,0.0,8,B,0.0,8, C,1.0,8, B,0.0,8, B,0.0,8, C,1.0,8, D,0.0,8, C,1.0,8,D,0.0,8, B,0.0,8,A,0.0,8,D,0.0,8, D,0.0,8,B,0.0,8,C,1.0,8, C,1.0,8, C,1.0,8,D,0.0,8, C,1.0,8, C,1.0,8,0.507416263404925,Low
38,id35,"At 25°C, the maximum amount of PbI2 that can be dissolved in 1.00 L of pure water is 1.0 mmol. Assuming complete dissociation, the solubility product, K_sp, for lead iodide at 25°C is",To,0.0,34,B,0.0,34,D,1.0,34, C,0.0,34,B,0.0,34, B,0.0,34,D,1.0,34, D,1.0,34,D,1.0,34, C,0.0,34,D,1.0,34,D,1.0,34, D,1.0,34, D,1.0,34, D,1.0,34, A,0.0,34, B,0.0,34, D,1.0,34,D,1.0,34, B,0.0,34,D,1.0,34,D,1.0,34, A,0.0,34,B,0.0,34,D,1.0,34, D,1.0,34, B,0.0,34,C,0.0,34, C,0.0,34, D,1.0,34,0.507416263404925,Low
33,id30,Which of the following is a true statement about optical isomerism of complexes containing achiral ligands?,D,1.0,17,C,0.0,17,D,1.0,17, C,0.0,17,D,1.0,17, C,0.0,17,D,1.0,17, A,0.0,17,A,0.0,17, C,0.0,17,C,0.0,17,D,1.0,17, D,1.0,17, D,1.0,17, D,1.0,17, C,0.0,17, C,0.0,17, C,0.0,17,D,1.0,17, B,0.0,17,D,1.0,17,D,1.0,17, D,1.0,17,D,1.0,17,D,1.0,17, C,0.0,17, C,0.0,17,A,0.0,17, B,0.0,17, D,1.0,17,0.5085476277156078,Low
45,id42,The Henry’s law constant for CO2 dissolved in water at 25°C is 30.0 atm M^−1. The concentration of dissolved CO2 in a vessel pressurized with 2.0 atm of CO2 is,B,0.0,31,C,1.0,31,C,1.0,31, B,0.0,31,D,0.0,31, D,0.0,31,B,0.0,31, A,0.0,31,C,1.0,31, C,1.0,31,A,0.0,31,C,1.0,31, B,0.0,31, C,1.0,31, C,1.0,31, B,0.0,31, C,1.0,31, C,1.0,31,C,1.0,31, B,0.0,31,C,1.0,31,D,0.0,31, A,0.0,31,B,0.0,31,C,1.0,31, C,1.0,31, B,0.0,31,C,1.0,31, C,1.0,31, D,0.0,31,0.5085476277156078,Low
3,id102,"The 99Ru chemical shift of [Ru(H2O)6]2+ is 16,050 ppm relative to [Ru(CN)6]2- at 0 ppm. The electronic excitation energies of [Ru(H2O)6]2+, [Ru(CN)6]2- and [Ru(NH3)6]2+ are 18,900, 40,000 and 25,600 cm-1 respectively. Assuming that the chemical shift differences are dominated by paramagnetic currents, determine the chemical shift of [Ru(NH3)6]2+.",To,0.0,49,C,0.0,49,C,0.0,49, B,1.0,49,C,0.0,49, C,0.0,49,B,1.0,49, B,1.0,49,C,0.0,49, B,1.0,49,A,0.0,49,B,1.0,49, C,0.0,49, B,1.0,49, B,1.0,49, A,0.0,49, B,1.0,49, C,0.0,49,B,1.0,49, B,1.0,49,C,0.0,49,A,0.0,49, B,1.0,49,B,1.0,49,B,1.0,49, C,0.0,49, B,1.0,49,C,0.0,49, C,0.0,49, B,1.0,49,0.5085476277156078,Low
