,instance_id,input.text,references,predicted_text_0,stats.quasi_exact_match_0,predicted_text_1,stats.quasi_exact_match_1,predicted_text_2,stats.quasi_exact_match_2,predicted_text_3,stats.quasi_exact_match_3,predicted_text_4,stats.quasi_exact_match_4,predicted_text_5,stats.quasi_exact_match_5,predicted_text_6,stats.quasi_exact_match_6,predicted_text_7,stats.quasi_exact_match_7,predicted_text_8,stats.quasi_exact_match_8,predicted_text_9,stats.quasi_exact_match_9,predicted_text_10,stats.quasi_exact_match_10,predicted_text_11,stats.quasi_exact_match_11,predicted_text_12,stats.quasi_exact_match_12,predicted_text_13,stats.quasi_exact_match_13,predicted_text_14,stats.quasi_exact_match_14,predicted_text_15,stats.quasi_exact_match_15,predicted_text_16,stats.quasi_exact_match_16,predicted_text_17,stats.quasi_exact_match_17,predicted_text_18,stats.quasi_exact_match_18,predicted_text_19,stats.quasi_exact_match_19,predicted_text_20,stats.quasi_exact_match_20,predicted_text_21,stats.quasi_exact_match_21,predicted_text_22,stats.quasi_exact_match_22,predicted_text_23,stats.quasi_exact_match_23,predicted_text_24,stats.quasi_exact_match_24,predicted_text_25,stats.quasi_exact_match_25,predicted_text_26,stats.quasi_exact_match_26,predicted_text_27,stats.quasi_exact_match_27,predicted_text_28,stats.quasi_exact_match_28,predicted_text_29,stats.quasi_exact_match_29,std,agreement_level
87,id92,"Statute: The attorney general may bring an action in  for injunctive relief, costs, and attorney's fees and may impose on a manufacturer that violates this section a civil penalty of no more than $10,000.00 per violation. Each unlawful gift shall constitute a separate violation.",No (correct), No,1.0,No,1.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, No,1.0,Yes,0.0,0.4901325178535609,Low
30,id40,Statute: The buyer or the seller may commence legal proceedings against the other party or assert a claim as a counterclaim or defense in an action brought by the seller or buyers after the receipt of the report of alternative dispute resolution as provided in.,Yes (correct), Yes,1.0,Yes,1.0,No,0.0, Yes,1.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, Yes,1.0, No,0.0, No,0.0,No,0.0,No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0,No,0.0,0.4901325178535609,Low
32,id42,Statute: The common areas and facilities shall remain undivided. A condominium unit owner or any other person may bring an action for partition or division of any part of the common areas and facilities if the property has been removed from this chapter as provided in the previous subsections.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, No,0.0,Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0, No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, No,0.0,No,0.0, Yes,1.0,Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,0.4901325178535609,Low
51,id6,Statute: A cable operator may bring a civil action for damages against any person who violates any provision of ORS.,Yes (correct), Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0,Yes,1.0, Yes,1.0,No,0.0, No,0.0, No,0.0, Yes,1.0,No,0.0,No,0.0, No,0.0, Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0, No,0.0,No,0.0, Yes,1.0,Yes,1.0,Yes,1.0,Yes,1.0, No,0.0, Yes,1.0,No,0.0,0.4982728791224399,Low
81,id87,"Statute: Whenever the attorney general has probable cause to believe that any person has violated any provision of this chapter, the attorney general may bring a civil action for injunctive or other appropriate equitable relief.",No (correct), Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,No,1.0,No,1.0, Yes,0.0, Yes,0.0,Yes,0.0,0.4982728791224399,Low
23,id33,"Statute: If any laborer, without good cause, shall abandon his or her employer before the expiration of his or her contract, he or she shall be liable to his or her employer for the full amount of any account he or she may owe his or her employer.",Yes (correct), Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0,No,0.0, No,0.0, No,0.0, Yes,1.0,No,0.0,No,0.0, No,0.0, Yes,1.0,No,0.0,No,0.0, No,0.0, Yes,1.0, No,0.0,Yes,1.0, Yes,1.0,No,0.0,No,0.0,No,0.0, No,0.0, Yes,1.0,Yes,1.0,0.49827287912243995,Low
53,id61,"Statute: Where a party has made an election pursuant to the provisions of this section, to have the claims asserted in a written notice issued by the chairperson, decided in a civil action, the chairperson shall immediately direct staff attorneys employed by the commission to commence and maintain a civil action on behalf of the complainant.",No (correct), No,1.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0, No,1.0,No,1.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,0.49827287912243995,Low
66,id73,"Statute: To abate the nuisance caused by illegal conduct involving an unlawful weapons or ammunition on real property, the city prosecutor or city attorney may file,in the name of the people, an action for unlawful detainer against any person who is in violation of the nuisance or illegal purpose provisions ofsubdivision 4 of Sectionof the Code of Civil Procedure, with respect to that unlawful weapons orammunition purpose.",No (correct), No,1.0,Yes,0.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, Yes,0.0,No,1.0, No,1.0, No,1.0, Yes,0.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0, No,1.0,No,1.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,0.507416263404925,Low
37,id47,Statute: The tenant shall be liable to the landlord for any damage proximately caused by the tenant's unreasonable refusal to allow access as provided in section 521-53(a) .,Yes (correct), No,0.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,No,0.0,Yes,1.0, Yes,1.0,No,0.0, No,0.0, No,0.0, Yes,1.0,No,0.0,Yes,1.0, No,0.0, Yes,1.0,Yes,1.0,No,0.0, No,0.0, Yes,1.0, Yes,1.0,Yes,1.0, Yes,1.0,Yes,1.0,No,0.0,Yes,1.0, No,0.0, No,0.0,Yes,1.0,0.507416263404925,Low
44,id53,"Statute: No pharmacist, certified pharmacy technician, or pharmacy employee who in good faith reports suspected violations as provided for in this Part shall be liable to any person or entity for any claim of damages as a result of the act of reporting the information, and no lawsuit may be predicated thereon.",No (correct), Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, Yes,0.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0,Yes,0.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,Yes,0.0,No,1.0, Yes,0.0, No,1.0,Yes,0.0,0.5085476277156078,Low
50,id59,Statute: The unauthorized practice of law committee may sue in its own name for the purpose of civil litigation as provided by this section.,No (correct), No,1.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0,Yes,0.0, Yes,0.0,Yes,0.0, No,1.0, No,1.0, No,1.0,No,1.0,Yes,0.0, No,1.0, Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, No,1.0,No,1.0, Yes,0.0,No,1.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,0.5085476277156078,Low
47,id56,Statute: The administrator may bring an action in a court of competent jurisdiction to enforce this chapter.,No (correct), Yes,0.0,Yes,0.0,No,1.0, No,1.0, Yes,0.0, Yes,0.0,No,1.0,No,1.0, No,1.0,No,1.0, No,1.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, No,1.0, No,1.0,Yes,0.0,Yes,0.0, No,1.0, Yes,0.0, Yes,0.0,Yes,0.0, No,1.0,No,1.0,Yes,0.0,Yes,0.0, Yes,0.0, No,1.0,Yes,0.0,0.5085476277156078,Low
