,instance_id,input.text,references,predicted_text_0,stats.quasi_exact_match_0,predicted_text_1,stats.quasi_exact_match_1,predicted_text_2,stats.quasi_exact_match_2,predicted_text_3,stats.quasi_exact_match_3,predicted_text_4,stats.quasi_exact_match_4,predicted_text_5,stats.quasi_exact_match_5,predicted_text_6,stats.quasi_exact_match_6,predicted_text_7,stats.quasi_exact_match_7,predicted_text_8,stats.quasi_exact_match_8,predicted_text_9,stats.quasi_exact_match_9,predicted_text_10,stats.quasi_exact_match_10,predicted_text_11,stats.quasi_exact_match_11,predicted_text_12,stats.quasi_exact_match_12,predicted_text_13,stats.quasi_exact_match_13,predicted_text_14,stats.quasi_exact_match_14,predicted_text_15,stats.quasi_exact_match_15,predicted_text_16,stats.quasi_exact_match_16,predicted_text_17,stats.quasi_exact_match_17,predicted_text_18,stats.quasi_exact_match_18,predicted_text_19,stats.quasi_exact_match_19,predicted_text_20,stats.quasi_exact_match_20,predicted_text_21,stats.quasi_exact_match_21,predicted_text_22,stats.quasi_exact_match_22,predicted_text_23,stats.quasi_exact_match_23,predicted_text_24,stats.quasi_exact_match_24,predicted_text_25,stats.quasi_exact_match_25,predicted_text_26,stats.quasi_exact_match_26,predicted_text_27,stats.quasi_exact_match_27,predicted_text_28,stats.quasi_exact_match_28,predicted_text_29,stats.quasi_exact_match_29,std,agreement_level
286,id36,"Text: We first consider the implied waiver exception. Under 28 U.S.C. § 1605(a)(1), a foreign state will not be “immune from [ ] jurisdiction” in any case “in which the foreign state has waived its immunity either explicitly or by implication.” Khochinsky contends that, by requesting his extradition, Poland implicitly waived its sovereign immunity as to all of his claims in this case.",Issue (correct), Facts,0.0, Issue,1.0, Rule,0.0,Facts,0.0,Analysis,0.0, Issue,1.0,Rule,0.0,Issue,1.0,Issue,1.0, Rule,0.0,Issue,1.0,Analysis,0.0, Rule,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Issue,1.0,Analysis,0.0," Text: In this venue, the appellant advances two claims of trial error and a cluster of claims of sentencing error.1 Since none possesses even a pat",0.0,Rule,0.0,Rule,0.0, Rule,0.0, Analysis,0.0, Issue,1.0,Analysis,0.0, Procedural History,0.0,Facts,0.0, Procedural History,0.0, Rule,0.0,Analysis,0.0,0.4301830671520761,Low
364,id97,"Text: The Commission and M-Class rely on our decision in Performance Coal Co. But  *25  **397 Performance Coal Co. is plainly distinguishable. In Performance Coal Co., we were asked to review a § 103(k) order that remained in effect, having been modified over sixty times, and the Secretary admitted that MSHA would likely modify the order again. 642 F.3d at 235–37. On the contrary, the M-Class Order was modified twice and terminated. Further, Performance Coal Co. involved a clear question of statutory interpretation: whether § 105(b) of the Mine Act allows an operator to seek temporary relief from a § 103(k) order. Performance Coal Co., 642 F.3d at 238–39. Granted, there is a statutory element to the issues here, but only in the context of whether, on these unusual facts, MSHA properly issued the now-terminated Order. Performance Coal Co., then, does not control and M-Class has failed to demonstrate that this case otherwise falls within the “capable of repetition but evading review” exception.9",Analysis (correct), Facts,0.0, Issue,0.0, Analysis,1.0,Facts,0.0,Analysis,1.0, Issue,0.0,Analysis,1.0,Analysis,1.0,Analysis,1.0, Rule,0.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Rule,0.0, Analysis,1.0, Analysis ,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0, Issue,0.0,Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0,0.43018306715207616,Low
83,id175,"Text: After two decades of criticism, see Dorsey, 567 U.S. at 268, 132 S.Ct. 2321, Congress reduced, but did not eliminate, the crack-to-powder disparity in the Fair Sentencing Act of 2010, Pub. L. No. 111-220, 124 Stat. 2372. See White, 984 F.3d at 81–82 (“[T]he Fair Sentencing Act * * * reduced the disparity between cocaine base and powder cocaine from 100-to-1 to 18-to-1.”). As relevant here, the Fair Sentencing Act amended the penalties for drug distribution under the Controlled Substances Act, 21 U.S.C. § 841(b)(1), by raising the amount of crack cocaine needed to trigger various statutorily mandated sentences. See Fair Sentencing Act § 2(a), 124 Stat. at 2372; 21 U.S.C. § 841(b)(1)(A)(iii), (b)(1)(B)(iii). For example, the trigger for a mandatory ten-years-to-life sentencing range was raised from 50 grams of crack to 280 grams. Fair Sentencing Act § 2(a)(1), 124 Stat. at 2372. And the trigger for a mandatory 5-to-40-year sentencing range was raised from 5 grams of crack to  *43 28 grams. Id. § 2(a)(2), 124 Stat. at 2372.1",Rule (correct), Facts,0.0, Facts,0.0, Rule,1.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0,Facts,0.0, Rule,1.0,Facts,0.0,Facts,0.0, Facts,0.0, Rule,1.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Rule,1.0,Rule,1.0, Rule,1.0, Analysis,0.0," Facts: This paragraph provides factual background on the changes in federal sentencing laws, specifically the Fair Sentencing Act of 2010. It describes the prior crack-",0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,0.0, Facts,0.0,Rule,1.0,0.4301830671520762,Low
244,id321,"Text: Petitioner argues that Actavis represents an exception to the general rule against subjecting intellectual property (IP) settlement agreements to antitrust scrutiny because patents, unlike trademarks, for example, are inherently exclusionary and because the reverse payment scheme at issue in Actavis was “unusual.” Petitioner's Br. 43 (citing Actavis, 570 U.S. at 147, 133 S.Ct. 2223)",Issue (correct), Facts,0.0, Rule,0.0, Analysis,0.0,Facts,0.0,Analysis,0.0, Issue,1.0,Issue,1.0,Analysis,0.0,Analysis,0.0, Issue,1.0,Facts,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0," Text: The district court sentenced Khochinsky to 120 months' imprisonment, the mandatory minimum sentence for his conviction under 18 U",0.0,Rule,0.0,Rule,0.0, Analysis,0.0, Analysis,0.0, Issue,1.0,Analysis,0.0, Issue,1.0,Facts,0.0, Rule,0.0, Issue,1.0,Issue,1.0,0.43018306715207627,Low
302,id38,"Text: We have found the requisite evidence of a foreign state's intent to qualify as an implied waiver of sovereign immunity “in only three circumstances”: (i) the state's “executing a contract containing a choice-of-law clause designating the laws of the United States as applicable”; (ii) the  *9  **381 state's “filing a responsive pleading without asserting sovereign immunity”; or (iii) the state's “agreeing to submit a dispute to arbitration in the United States.” Ivanenko, 995 F.3d at 239; see World Wide Minerals, Ltd. v. Republic of Kazakhstan, 296 F.3d 1154, 1161 n.11 (D.C. Cir. 2002). And “courts have been reluctant to stray beyond these examples when considering claims that a nation has implicitly waived its defense of sovereign immunity.” World Wide Minerals, 296 F.3d at 1161 n.11 (internal quotation marks omitted).",Analysis (correct), Facts,0.0, Rule,0.0, Rule,0.0,Facts,0.0,Rule,0.0, Issue,0.0,Rule,0.0,Analysis,1.0,Analysis,1.0, Rule,0.0,Rule,0.0,Rule,0.0, Rule,0.0, Rule,0.0, Rule,0.0, Analysis ,1.0,Rule,0.0,Rule,0.0, Rule,0.0,Rule,0.0,Rule,0.0, Rule,0.0, Analysis,1.0, Analysis,1.0,Rule,0.0, Issue,0.0,Analysis,1.0, Analysis,1.0, Rule,0.0,Rule,0.0,0.43018306715207627,Low
58,id152,"Text: Several stock exchanges challenge a Securities and Exchange Commission (SEC) order directing them to submit a proposal to replace three plans that govern the dissemination of certain types of data with a single, consolidated plan. Specifically, they challenge provisions of the order requiring them to include three features relating to plan governance. The Commission, however, has yet to decide whether the challenged features will make it into the new plan, and section 25(a) of the Securities Exchange Act (“Exchange Act”) confers authority on the courts of appeals to review only “final order[s].” 15 U.S.C. § 78y(a)(1). Accordingly, we lack jurisdiction and so dismiss the petitions.",Facts (correct), Facts,1.0, Issue,0.0, Facts,1.0,Issue,0.0,Issue,0.0, Issue,0.0,Facts,1.0,Issue,0.0,Issue,0.0, Rule,0.0,Issue,0.0,Issue,0.0, Analysis,0.0, Rule,0.0, Facts,1.0, Analysis ,0.0,Issue,0.0,Procedural History,0.0," Text: In this venue, the appellant advances two claims of trial error and a cluster of claims of sentencing error.1 Since none possesses even a pat",0.0,Facts,1.0,Issue,0.0, Issue,0.0, Procedural History,0.0, Analysis,0.0,Procedural History,0.0, Procedural History,0.0,Facts,1.0, Procedural History,0.0, Facts,1.0,Procedural History,0.0,0.43018306715207627,Low
43,id139,"Text: Lassiter also makes much of the PSR's passing reference to Guidelines § 2A4.1(b)(3), which increases the kidnapping offense level by two “[i]f a dangerous weapon was used.” It is true that enhancement risks “double counting” if applied because of Lassiter's firearm use, that is the § 924(c) sentence already addresses that conduct. Guidelines § 2K2.4 cmt. background. However, the PSR traced this enhancement to Lassiter's boxcutter use. Anyways, this is beside the point: because § 2A4.1(b)(7) prescribed substituting the kidnapping offense level with the higher offense level for attempted first-degree murder causing life-threatening bodily injury, the district judge never actually applied § 2A4.1(b)(3).",Analysis (correct), Facts,0.0, Analysis,1.0, Analysis,1.0,Facts,0.0,Analysis,1.0, Issue,0.0,Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Rule,0.0, Analysis,1.0, Analysis ,1.0,Analysis,1.0,Analysis,1.0," Text: In this venue, the appellant advances two claims of trial error and a cluster of claims of sentencing error.1 Since none possesses even a pat",0.0,Rule,0.0,Analysis,1.0, Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0, Issue,0.0,Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0,0.43018306715207627,Low
75,id168,"Text: Because the Governance Order flunks the first element of the Bennett test, we need not address the second.",Conclusion (correct), Rule,0.0, Rule,0.0, Analysis,0.0,Rule,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Conclusion,1.0,Analysis,0.0,Conclusion,1.0, Analysis,0.0, Rule,0.0, Analysis,0.0, Analysis ,0.0,Conclusion,1.0,Analysis,0.0, Analysis,0.0,Rule,0.0,Conclusion,1.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Conclusion,1.0, Procedural History,0.0,Conclusion,1.0, Analysis,0.0, Conclusion,1.0,Analysis,0.0,0.43018306715207627,Low
50,id145,"Text: Second, and in all events, there was no error. Put simply, the issue is not what the PSR said, but rather what the district judge did. The record settles that the judge based § 2A2.1(b)(1)(A) on the boxcutter slashing, not on the attempted shootings.",Analysis (correct), Rule,0.0, Issue,0.0, Analysis,1.0,Rule,0.0,Analysis,1.0, Issue,0.0,Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Rule,0.0, Analysis,1.0, Analysis ,1.0,Analysis,1.0,Analysis,1.0," Text: Second, and in all events, there was no error. Put simply, the issue is not what the PSR said, but rather what",0.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0, Procedural History,0.0,Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0,0.43018306715207627,Low
140,id227,"Text: In a written rescript, the district court subsequently granted RTN's motion for judgment on the pleadings. See Rose v. RTN Fed. Credit Union, No. 19-cv-11854, slip op., 2019 WL 12375555 (D. Mass. Dec. 9, 2019) (unpublished). The court noted the CBA's directive that “any differences,” if not otherwise settled between RTN and Union representatives, would have to be resolved by arbitration. Id. at 2. Since the CBA's broadly worded grievance provision encompassed Rose's claims, Rose was bound to its terms. See id. at 3; see also Republic Steel Corp. v. Maddox, 379 U.S. 650, 652, 85 S.Ct. 614, 13 L.Ed.2d 580 (1965) (“[F]ederal labor policy requires that individual employees wishing to assert contract grievances must [at least] attempt use of the contract grievance procedure agreed upon by employer and union as the mode of redress.” (emphasis omitted)). And because Rose had made no attempt to arbitrate her claims, her suit could not proceed. See Rose, slip op. at 2-3.",Procedural History (correct), Rule,0.0, Procedural History,1.0, Analysis,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Analysis,0.0,Analysis,0.0,Procedural History,1.0, Fact,0.0,Facts,0.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Analysis,0.0, Facts,0.0,Analysis,0.0,Rule,0.0, Procedural History,1.0, Analysis,0.0, Procedural History,1.0,Procedural History,1.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Procedural History,1.0,0.43018306715207627,Low
171,id255,"Text: The key question is whether Donna and Hurley each “obtained, directly or indirectly” the proceeds of the conspiracy. See 18 U.S.C. § 1963(a)(3); see also Honeycutt, 137 S. Ct. at 1632.",Rule (correct), Rule,1.0, Issue,0.0, Issue,0.0,Rule,1.0,Issue,0.0, Issue,0.0,Issue,0.0,Issue,0.0,Issue,0.0, Issue,0.0,Issue,0.0,Issue,0.0, Issue,0.0, Rule,1.0, Issue,0.0, Analysis ,0.0,Issue,0.0,Issue,0.0," Text: The key question is whether Donna and Hurley each ��obtained, directly or indirectly�� the proceeds of the conspiracy. See 18",0.0,Rule,1.0,Rule,1.0, Issue,0.0, Rule,1.0, Issue,0.0,Rule,1.0, Procedural History,0.0,Analysis,0.0, Analysis,0.0, Issue,0.0,Issue,0.0,0.43018306715207627,Low
166,id250,"Text: Shortly after sentencing, the government sought a forfeiture judgment against each defendant pursuant to the forfeiture provision of the RICO statute, 18 U.S.C. § 1963(a), arguing that “each defendant should forfeit ... $136,344,231.86, which the government [argued was] the amount ‘constituting or derived from [the] proceeds’ obtained by the defendants from racketeering activity.” Defendants' Forfeiture Order, 823 F. Supp. at 1000.",Procedural History (correct), Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Facts,0.0,Procedural History,1.0, Facts,0.0,Facts,0.0,Procedural History,1.0, Facts,0.0, Rule,0.0, Facts,0.0, Procedural History,1.0,Facts,0.0,Facts,0.0, Facts,0.0,Facts,0.0,Facts,0.0, Facts,0.0, Procedural History,1.0, Fact,0.0,Factual History,0.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Procedural History,1.0,0.43018306715207627,Low
19,id117,Text: The judge sentenced Wheeler and McCauley to 121 months imprisonment each: 37 months for kidnapping plus 84 consecutive months for § 924(c). Their lower sentences reflected their relatively smaller roles and their cooperation at the time of sentencing.,Procedural History (correct), Facts,0.0, Facts,0.0, Facts,0.0,Rule,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Procedural History,1.0,Procedural History,1.0, Sentencing,0.0,Facts,0.0,Procedural History,1.0, Procedural History,1.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Procedural History,1.0, Facts,0.0,Factual History,0.0, Procedural History,1.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,0.43018306715207627,Low
37,id133,"Text: We reached the opposite conclusion in Townsend, not least because the original total “was the result of a downward departure” on the underlying violent felonies. 178 F.3d at 569. Because “[t]he amount of downward departure allowed by a sentencing judge is inevitably affected by the total sentence imposed,” we concluded that “the departure *** imposed on the non-[§]924(c) counts was chosen in light of the [mandatory] term imposed on the § 924(c) counts.” Id. As we noted in Townsend, “[r]equiring a sentencing judge to retain the full downward departure originally allowed on a given count even when convictions on other counts are vacated could well make judges hesitant to give generous downward departures in the first instance.” Id. By extension, “where the district court is sentencing outside the guidelines range, it is particularly important that the district court have discretion to reevaluate the entire sentencing package.” Id. (quoting United States v. Watkins, 147 F.3d 1294, 1297 (11th Cir. 1998)). As then-Judge Gorsuch noted in United States v. Smith, “court after court” has concluded “that district courts may and should consider § 924(c) sentences when sentencing for related crimes.” 756 F.3d at 1188.",Rule (correct), Facts,0.0, Rule,1.0, Analysis,0.0,Facts,0.0,Analysis,0.0, Issue,0.0,Analysis,0.0,Analysis,0.0,Analysis,0.0, Rule,1.0,Analysis,0.0,Analysis,0.0, Analysis,0.0, Rule,1.0, Analysis,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0, Analysis,0.0,Rule,1.0,Rule,1.0, Analysis,0.0, Analysis,0.0, Analysis,0.0,Rule,1.0, Issue,0.0,Analysis,0.0, Analysis,0.0, Rule,1.0,Analysis,0.0,0.43018306715207627,Low
307,id43,"Text: Khochinsky next argues that two of his claims—the claim for quiet-title related to Girl with Dove and the claim for aiding-and-abetting-trespass related to his family land in Przemysl—fall within the FSIA's counterclaim exception. Under that exception, “[i]n any action brought by a foreign state, or in which a foreign state intervenes,” the “foreign state shall not be accorded immunity with respect to any counterclaim” fitting within three defined categories. 28 U.S.C. § 1607. Those three categories include, as relevant here, a counterclaim “arising out of the transaction or occurrence that is the subject matter of the claim of the foreign state.” Id. § 1607(b). According to Khochinsky, the extradition proceeding amounts to an “action brought by a foreign state” within the meaning of that provision, and his quiet-title and aiding-and-abetting-trespass claims arise out of the same “transaction or occurrence” as the extradition proceeding.",Issue (correct), Facts,0.0, Issue,1.0, Analysis,0.0,Facts,0.0,Analysis,0.0, Analysis,0.0,Rule,0.0,Analysis,0.0,Analysis,0.0, Issue,1.0,Issue,1.0,Analysis,0.0, Analysis,0.0, Rule,0.0, Facts,0.0, Analysis ,0.0,Analysis,0.0,Analysis,0.0," Text: In this venue, the appellant advances two claims of trial error and a cluster of claims of sentencing error.1 Since none possesses even a pat",0.0,Rule,0.0,Facts,0.0, Analysis,0.0, Analysis,0.0," Issue. The text explains the appellant's argument that his claims fit within a statutory exception to immunity for claims arising out of certain occurrences, and asks the",0.0,Factual Background,0.0, Issue,1.0,Issue,1.0, Procedural History,0.0, Issue,1.0,Issue,1.0,0.43018306715207627,Low
154,id24,"Text: Here, the district court addressed the three primary considerations, finding that Poland's default was the result of confusion rather than willfulness, that Poland's defense of sovereign immunity was meritorious, and that Khochinsky suffered no prejudice from vacatur of the default. Khochinsky primarily attacks the district court's finding as to a lack of willfulness. But “[e]ven when a default is willful, a district court does not necessarily abuse its discretion by vacating a default when the asserted defense is meritorious and the district court took steps to mitigate any prejudice to the non-defaulting party.” Gilmore, 843 F.3d at 966. That is the case here.",Analysis (correct), Facts,0.0, Issue,0.0, Analysis,1.0,Issue,0.0,Analysis,1.0, Issue,0.0,Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Rule,0.0, Analysis,1.0, Analysis ,1.0,Analysis,1.0,Analysis,1.0," Text: In this venue, the appellant advances two claims of trial error and a cluster of claims of sentencing error.1 Since none possesses even a pat",0.0,Analysis,1.0,Analysis,1.0, Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0, Issue,0.0,Analysis,1.0, Analysis,1.0, Analysis,1.0,Analysis,1.0,0.43018306715207627,Low
26,id123,"Text: At Lassiter's 2020 resentencing, the judge found that he originally designed Lassiter's sentence as a “sentencing package”: a bundle of interdependent sentences as opposed to a string of independent sentences. The judge recalled that he “had in [his] mind a 324 month sentence based upon [Lassiter's] history, [ ] background, [ ] prior convictions and [ ] conduct,” and that he “went all the way down to 240” months for kidnapping because he knew that he “was going to have to impose an 84 month consecutive sentence” for § 924(c). App. 514-15. That said, the judge praised Lassiter's participation in the prison's educational programs. The judge resentenced Lassiter to 300 months imprisonment. That added 60 months to the kidnapping count and kept the same 138 concurrent months for the D.C. assault count but reduced the total sentence by 24 months “to motivate” Lassiter to continue “to participate in [educational] programs and to improve [him]self while in prison.” App. 517-18.",Procedural History (correct), Facts,0.0, Procedural History,1.0, Facts,0.0,Facts,0.0,Facts,0.0, Issue,0.0,Facts,0.0,Facts,0.0,Procedural History,1.0, Fact,0.0,Facts,0.0,Analysis,0.0, Procedural History,1.0, Rule,0.0, Facts,0.0, Procedural History and Analysis. ,0.0,Facts,0.0,Facts,0.0, Facts,0.0,Analysis,0.0,Facts,0.0, Facts,0.0, Procedural History,1.0, Facts and Procedural History,0.0,Procedural History,1.0, Issue,0.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Procedural History,1.0,0.43018306715207627,Low
27,id124,"Text: Although Lassiter did not object in the district court to his new sentence, he now appeals, arguing that the district judge wrongly recalled his original sentence as a sentencing package. Lassiter also argues that the updated PSR prepared for his resentencing erroneously calculated the offense level for kidnapping.",Procedural History (correct), Facts,0.0, Issue,0.0, Issue,0.0,Issue,0.0,Issue,0.0, Issue,0.0,Issue,0.0,Issue,0.0,Procedural History,1.0, Issue,0.0,Issue,0.0,Issue,0.0, Issue,0.0, Issue,0.0, Facts,0.0, Analysis ,0.0,Issue,0.0,Issue,0.0, Procedural History,1.0,Facts,0.0,Issue,0.0, Issue,0.0, Procedural History,1.0, Procedural History,1.0,Procedural History,1.0, Procedural History,1.0,Facts,0.0, Procedural History,1.0, Facts,0.0,Issue,0.0,0.43018306715207627,Low
122,id210,"Text: On the night of April 6, 2019, the Metropolitan Police Department (MPD) alerted police officers Jasmine Turner and Brianna Ennis that its ShotSpotter system had identified the sound of gunshots in the 3500 block of 13th Street Southeast in Washington, D.C. Appellant's Appendix (App.) 38-39. ShotSpotter is “a surveillance network of GPS-enabled acoustic sensors” that “use[s] sophisticated microphones to record gunshots in a specific area.” United States v. Rickmon, 952 F.3d 876, 878 (7th Cir. 2020). The officers arrived on the block a minute and a half after receiving the alert from MPD. J.A. 52-53. They saw Jones walking quickly and observed that there was no one else outside on the block. App. 51, 66. While the officers checked for victims, a dispatcher reported over their radio that citizens on neighboring blocks were calling 911 to report gunshots heard at either end of the 3500 block. App. 66. The officers believed these were the same shots reported by ShotSpotter, because they had heard no additional shots since arriving on the block. App. 65-66.",Facts (correct), Facts,1.0, Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0, Rule,0.0, Facts,1.0, Analysis ,0.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0, Procedural History,0.0, Fact,0.0,Factual History,0.0, Issue,0.0,Facts,1.0, Procedural History,0.0, Facts,1.0,Facts,1.0,0.4301830671520763,Low
347,id81,"Text: After reviewing the escalation report, the MSHA Inspector arrived at the mine that night. Based on the report, he issued the Order under section 103(k) of the Mine Act to suspend operations in the affected area of the mine. Section 103(k) of the Mine Act provides that “[i]n the event of any accident occurring in a ... mine, an authorized representative of the Secretary, when present, may issue such orders as he deems appropriate to insure the safety of any person in the ... mine.” 30 U.S.C. § 813(k). Before entering the mine, the MSHA Inspector reviewed a report based on the mine's gas detectors as well as data from one miner's personal gas spotter—both of which indicated no elevated CO level. Approximately one hour after issuing the Order, the MSHA Inspector entered the mine and detected no elevated CO level. He then modified the Order to allow mining operations to resume in the suspended area. All told, mine operations in the area stopped for about 2.5 hours total. The MSHA Inspector also started the diesel air compressor—a piece of equipment that had been running in the vicinity of the ill miner—and detected no elevated CO level from that device at that time. Returning to the mine a day later, the MSHA Inspector modified the Order to remove the diesel air compressor from service pending an investigation because it was the only variable the ill miner had not been regularly exposed to. The MSHA Inspector interviewed the ill miner and other miners who worked with him but did not uncover evidence of any elevated CO level.",Facts (correct), Facts,1.0, Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0, Rule,0.0, Facts,1.0, Analysis ,0.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0, Procedural History,0.0," Procedural History, Fact",0.0,Factual History,0.0, Issue,0.0,Facts,1.0, Procedural History,0.0, Facts,1.0,Facts,1.0,0.4301830671520763,Low
2,id101,"Text: In 2008, Gregory Lassiter plotted with Devro Hebron to rob and kill businessman Gregory Lyles. Hebron obtained a pistol and recruited his brother Devon Hebron, Darrin McCauley, David Cooper, and Ryan Wheeler to help. The six men lured Lyles from his business to a townhome, where they beat and bound him. They then used his truck to drive him to a field, where they intended to kill him. McCauley started out driving Lyles's truck, but got cold feet and fled. Cooper took over the driving of the truck. Devon Hebron followed in his van.",Facts (correct), Facts,1.0, Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0, Issue,0.0, Facts,1.0, Procedural History and Analysis. ,0.0,Facts,1.0,Facts,1.0, Facts,1.0,Facts,1.0,Facts,1.0, Facts,1.0, Procedural History,0.0, Procedural History,0.0,Factual History,0.0, Issue,0.0,Facts,1.0, Procedural History,0.0, Facts,1.0,Facts,1.0,0.4301830671520763,Low
272,id347,"Text: Buzzard and Martin argue that Dawson's question violated their Fourth Amendment rights because (1) it wasn't related to the traffic stop's mission, and (2) it unlawfully prolonged the stop. We take each argument in turn.",Issue (correct), Facts,0.0, Issue,1.0, Issue,1.0,Issue,1.0,Issue,1.0, Issue,1.0,Issue,1.0,Issue,1.0,Issue,1.0, Issue,1.0,Issue,1.0,Issue,1.0, Issue,1.0, Issue,1.0, Facts,0.0, Analysis ,0.0,Issue,1.0,Issue,1.0, Issue,1.0,Analysis,0.0,Issue,1.0, Issue,1.0, Analysis,0.0, Issue,1.0,Issue,1.0, Procedural History,0.0,Issue,1.0, Analysis,0.0, Issue,1.0,Issue,1.0,0.4301830671520764,Low
271,id346,Text: Buzzard and Martin maintain that the district court should have suppressed the guns because Officer Dawson violated their Fourth Amendment rights when he asked whether there was anything illegal in the car.,Issue (correct), Facts,0.0, Issue,1.0, Issue,1.0,Issue,1.0,Issue,1.0, Issue,1.0,Issue,1.0,Issue,1.0,Issue,1.0, Issue,1.0,Issue,1.0,Issue,1.0, Issue,1.0, Issue,1.0, Issue,1.0, Procedural History ,0.0,Issue,1.0,Issue,1.0, Issue,1.0,Facts,0.0,Issue,1.0, Issue,1.0, Issue,1.0, Issue,1.0,Issue,1.0, Procedural History,0.0,Facts,0.0, Procedural History,0.0, Facts,0.0,Issue,1.0,0.4301830671520764,Low
359,id92,"Text: We recently explained that “[t]he capable of repetition but evading review exception applies if (1) the challenged action was in its duration too short to be fully litigated prior to its cessation or expiration, and (2) there was a reasonable expectation that the same complaining party would be subjected to the same action again.” J.T., 983 F.3d at 523 (internal quotations omitted).",Rule (correct), Facts,0.0, Rule,1.0, Rule,1.0,Rule,1.0,Rule,1.0, Issue,0.0,Rule,1.0,Rule,1.0,Rule,1.0, Rule,1.0,Rule,1.0,Rule,1.0, Rule,1.0, Rule,1.0, Facts,0.0, Analysis ,0.0,Rule,1.0,Rule,1.0, Rule,1.0,Rule,1.0,Rule,1.0, Rule,1.0, Analysis,0.0, Rule,1.0,Rule,1.0, Procedural History,0.0,Analysis,0.0, Rule,1.0, Rule,1.0,Rule,1.0,0.4301830671520764,Low
361,id94,"Text: Turning to the second prong, we explained in J.T. that:",Rule (correct), Rule,1.0, Rule,1.0, Rule,1.0,Rule,1.0,Rule,1.0, Issue,0.0,Rule,1.0,Rule,1.0,Rule,1.0, Rule,1.0,Rule,1.0,Function: Rule,0.0, Rule,1.0, Rule,1.0, Rule,1.0, Analysis ,0.0,Rule,1.0,Rule,1.0, Rule,1.0,Rule,1.0,Rule,1.0, Rule,1.0, Analysis,0.0, Analysis,0.0,Rule,1.0, Procedural History,0.0,Rule,1.0, Analysis,0.0, Rule,1.0,Rule,1.0,0.4301830671520764,Low
