,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
99,id75,"If a Durbin Watson statistic takes a value close to zero, what will be the value of the first order autocorrelation coefficient?", D,0.0,23,D,0.0,23, B,0.0,23,B,0.0,23,B,0.0,23, D,0.0,23,C,1.0,23, D,0.0,23, D,0.0,23, D,0.0,23, A,0.0,23,D,0.0,23, C,1.0,23,C,1.0,23, A,0.0,23,D,0.0,23,D,0.0,23,B,0.0,23, D,0.0,23,C,1.0,23,C,1.0,23,A,0.0,23, C,1.0,23, C,1.0,23, B,0.0,23,B,0.0,23,C,1.0,23, D,0.0,23, D,0.0,23, C,1.0,23,0.466091599699399,Medium
124,id98,"A researcher tests for structural stability in the following regression model:

$y_t = \beta_1 + \beta_2 x_{2t} + \beta_3 x_{3t} + u_t$

The total sample of 200 observations is split exactly in half for the sub-sample regressions. Which would be the unrestricted residual sum of squares?", A,0.0,47,D,1.0,47, B,0.0,47,A,0.0,47,A,0.0,47, D,1.0,47,D,1.0,47, D,1.0,47, D,1.0,47, D,1.0,47, C,0.0,47,D,1.0,47, D,1.0,47,D,1.0,47, C,0.0,47,A,0.0,47,D,1.0,47,A,0.0,47, A,0.0,47,D,1.0,47,D,1.0,47,D,1.0,47, D,1.0,47, D,1.0,47, D,1.0,47,D,1.0,47,D,1.0,47, A,0.0,47, D,1.0,47, D,1.0,47,0.479463301485384,Medium
119,id93,"If two variables, $x_t$ and $y_t$ are said to be cointegrated, which of the following statements are true?

i) $x_t$ and $y_t$ must both be stationary


ii) Only one linear combination of $x_t$ and $y_t$ will be stationary


iii) The cointegrating equation for $x_t$ and $y_t$ describes the short-run relationship

between the two series


iv) The residuals of a regression of $y_t$ on $x_t$ must be stationary", D,0.0,68,C,0.0,68, D,0.0,68,A,1.0,68,A,1.0,68, C,0.0,68,B,0.0,68, D,0.0,68, A,1.0,68, A,1.0,68, A,1.0,68,C,0.0,68, D,0.0,68,D,0.0,68, C,0.0,68,C,0.0,68,A,1.0,68,A,1.0,68, D,0.0,68,A,1.0,68,C,0.0,68,D,0.0,68, D,0.0,68, C,0.0,68, D,0.0,68,D,0.0,68,A,1.0,68, B,0.0,68, D,0.0,68, A,1.0,68,0.4794633014853841,Medium
82,id6,"In order to determine whether to use a fixed effects or random effects model, a researcher conducts a Hausman test. Which of the following statements is false?", A,0.0,28,D,0.0,28, B,1.0,28,B,1.0,28,B,1.0,28, B,1.0,28,B,1.0,28, D,0.0,28, B,1.0,28, B,1.0,28, D,0.0,28,B,1.0,28, B,1.0,28,A,0.0,28, B,1.0,28,A,0.0,28,B,1.0,28,B,1.0,28, B,1.0,28,B,1.0,28,B,1.0,28,B,1.0,28, D,0.0,28, B,1.0,28, C,0.0,28,B,1.0,28,B,1.0,28, D,0.0,28, C,0.0,28, B,1.0,28,0.4794633014853841,Medium
5,id104,"If OLS is applied separately to each equation that is part of a simultaneous system, the resulting estimates will be", C,1.0,21,C,1.0,21, B,0.0,21,C,1.0,21,C,1.0,21, C,1.0,21,A,0.0,21, C,1.0,21, C,1.0,21, C,1.0,21, B,0.0,21,C,1.0,21, B,0.0,21,C,1.0,21, C,1.0,21,C,1.0,21,C,1.0,21,C,1.0,21, A,0.0,21,C,1.0,21,A,0.0,21,A,0.0,21, B,0.0,21, C,1.0,21, B,0.0,21,C,1.0,21,C,1.0,21, A,0.0,21, C,1.0,21, C,1.0,21,0.4794633014853841,Medium
80,id58,"Which of the following statements are true concerning the standardised residuals (residuals divided by their respective conditional standard deviations) from an estimated GARCH model?

i) They are assumed to be normally distributed


ii) Their squares will be related to their lagged squared values if the GARCH model is

appropriate


iii) In practice, they are likely to have fat tails


iv) If the GARCH model is adequate, the standardised residuals and the raw residuals

will be identical", D,0.0,77,C,0.0,77, D,0.0,77,B,1.0,77,B,1.0,77, C,0.0,77,B,1.0,77, D,0.0,77, B,1.0,77, B,1.0,77, D,0.0,77,C,0.0,77, B,1.0,77,B,1.0,77, B,1.0,77,B,1.0,77,C,0.0,77,B,1.0,77, D,0.0,77,C,0.0,77,C,0.0,77,D,0.0,77, B,1.0,77, C,0.0,77, D,0.0,77,C,0.0,77,C,0.0,77, D,0.0,77, D,0.0,77, C,0.0,77,0.49013251785356077,Low
46,id25,"Which of the following features of financial asset return time-series could be captured using a standard GARCH(1,1) model?

i) Fat tails in the return distribution


ii) Leverage effects


iii) Volatility clustering


iv) Volatility affecting returns", D,0.0,36,D,0.0,36, D,0.0,36,B,1.0,36,B,1.0,36, C,0.0,36,D,0.0,36, D,0.0,36, B,1.0,36, B,1.0,36, B,1.0,36,D,0.0,36, D,0.0,36,D,0.0,36, B,1.0,36,D,0.0,36,B,1.0,36,B,1.0,36, D,0.0,36,B,1.0,36,C,0.0,36,D,0.0,36, D,0.0,36, B,1.0,36, D,0.0,36,C,0.0,36,B,1.0,36, D,0.0,36, D,0.0,36, C,0.0,36,0.4901325178535608,Low
41,id20,Which of the following statements is false concerning the linear probability model?, D,1.0,13,A,0.0,13, A,0.0,13,D,1.0,13,A,0.0,13, B,0.0,13,C,0.0,13, C,0.0,13, D,1.0,13, D,1.0,13, B,0.0,13,D,1.0,13, D,1.0,13,D,1.0,13, B,0.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13,D,1.0,13,D,1.0,13,D,1.0,13, D,1.0,13, D,1.0,13, B,0.0,13,D,1.0,13,D,1.0,13, C,0.0,13, B,0.0,13, D,1.0,13,0.4901325178535608,Low
62,id41,Which one of the following would NOT be a consequence of using non-stationary data in levels form?, D,1.0,18,A,0.0,18, B,0.0,18,D,1.0,18,D,1.0,18, D,1.0,18,A,0.0,18, B,0.0,18, D,1.0,18, D,1.0,18, A,0.0,18,D,1.0,18, B,0.0,18,D,1.0,18, C,0.0,18,D,1.0,18,D,1.0,18,D,1.0,18, A,0.0,18,D,1.0,18,D,1.0,18,B,0.0,18, D,1.0,18, D,1.0,18, B,0.0,18,D,1.0,18,D,1.0,18, C,0.0,18, D,1.0,18, D,1.0,18,0.4901325178535608,Low
13,id111,"Which of the following conditions are necessary for a series to be classifiable as a weakly stationary process?

(i) It must have a constant mean

(ii) It must have a constant variance

(iii) It must have constant autocovariances for given lags

(iv) It must have a constant probability distribution", A,0.0,50,C,1.0,50, D,0.0,50,B,0.0,50,B,0.0,50, C,1.0,50,C,1.0,50, D,0.0,50, C,1.0,50, C,1.0,50, A,0.0,50,C,1.0,50, C,1.0,50,D,0.0,50, D,0.0,50,C,1.0,50,C,1.0,50,C,1.0,50, C,1.0,50,C,1.0,50,C,1.0,50,D,0.0,50, C,1.0,50, B,0.0,50, D,0.0,50,C,1.0,50,C,1.0,50, C,1.0,50, C,1.0,50, C,1.0,50,0.4901325178535608,Low
92,id69,Which of the following is correct concerning logit and probit models?, B,0.0,12,D,0.0,12, B,0.0,12,A,1.0,12,A,1.0,12, A,1.0,12,D,0.0,12, D,0.0,12, A,1.0,12, A,1.0,12, B,0.0,12,C,0.0,12, C,0.0,12,D,0.0,12, B,0.0,12,A,1.0,12,A,1.0,12,A,1.0,12, D,0.0,12,A,1.0,12,C,0.0,12,C,0.0,12, C,0.0,12, C,0.0,12, C,0.0,12,C,0.0,12,A,1.0,12, A,1.0,12, D,0.0,12, C,0.0,12,0.4901325178535608,Low
83,id60,Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?, A,1.0,14,C,0.0,14, A,1.0,14,A,1.0,14,A,1.0,14, D,0.0,14,C,0.0,14, C,0.0,14, A,1.0,14, A,1.0,14, A,1.0,14,C,0.0,14, C,0.0,14,C,0.0,14, A,1.0,14,C,0.0,14,C,0.0,14,A,1.0,14, C,0.0,14,C,0.0,14,C,0.0,14,B,0.0,14, C,0.0,14, A,1.0,14, C,0.0,14,A,1.0,14,C,0.0,14, B,0.0,14, C,0.0,14, C,0.0,14,0.4901325178535608,Low
1,id100,Which one of the following is NOT a plausible remedy for near multicollinearity?, B,0.0,14,D,1.0,14, D,1.0,14,D,1.0,14,B,0.0,14, A,0.0,14,C,0.0,14, C,0.0,14, D,1.0,14, D,1.0,14, D,1.0,14,C,0.0,14, C,0.0,14,A,0.0,14, B,0.0,14,C,0.0,14,C,0.0,14,D,1.0,14, A,0.0,14,C,0.0,14,B,0.0,14,B,0.0,14, A,0.0,14, C,0.0,14, D,1.0,14,D,1.0,14,D,1.0,14, D,1.0,14, C,0.0,14, C,0.0,14,0.4901325178535608,Low
66,id45,"Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.", D,1.0,81,C,0.0,81, D,1.0,81,D,1.0,81,D,1.0,81, C,0.0,81,C,0.0,81, D,1.0,81, D,1.0,81, D,1.0,81, A,0.0,81,C,0.0,81, A,0.0,81,D,1.0,81, C,0.0,81,C,0.0,81,D,1.0,81,D,1.0,81, D,1.0,81,D,1.0,81,C,0.0,81,D,1.0,81, D,1.0,81, C,0.0,81, D,1.0,81,D,1.0,81,D,1.0,81, B,0.0,81, D,1.0,81, D,1.0,81,0.4901325178535608,Low
3,id102,Which of the following could be used as a test for autocorrelation up to third order?, A,0.0,17,B,0.0,17, A,0.0,17,D,1.0,17,D,1.0,17, A,0.0,17,D,1.0,17, D,1.0,17, D,1.0,17, D,1.0,17, B,0.0,17,B,0.0,17, D,1.0,17,B,0.0,17, D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, A,0.0,17,D,1.0,17,A,0.0,17,B,0.0,17, D,1.0,17, D,1.0,17, D,1.0,17,D,1.0,17,D,1.0,17, A,0.0,17, D,1.0,17, D,1.0,17,0.4901325178535608,Low
73,id51,"Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels.", D,0.0,52,D,0.0,52, D,0.0,52,A,1.0,52,A,1.0,52, C,0.0,52,A,1.0,52, D,0.0,52, D,0.0,52, D,0.0,52, D,0.0,52,D,0.0,52, D,0.0,52,D,0.0,52, D,0.0,52,D,0.0,52,D,0.0,52,A,1.0,52, A,1.0,52,A,1.0,52,C,0.0,52,D,0.0,52, A,1.0,52, A,1.0,52, D,0.0,52,A,1.0,52,A,1.0,52, D,0.0,52, D,0.0,52, A,1.0,52,0.4901325178535609,Low
55,id34,Which one of the following statements best describes the algebraic representation of the fitted regression line?, D,0.0,17,D,0.0,17, B,1.0,17,B,1.0,17,B,1.0,17, D,0.0,17,B,1.0,17, A,0.0,17, B,1.0,17, B,1.0,17, C,0.0,17,B,1.0,17, B,1.0,17,A,0.0,17, C,0.0,17,B,1.0,17,B,1.0,17,B,1.0,17, A,0.0,17,B,1.0,17,B,1.0,17,C,0.0,17, B,1.0,17, B,1.0,17, D,0.0,17,B,1.0,17,B,1.0,17, B,1.0,17, D,0.0,17, A,0.0,17,0.4982728791224399,Low
120,id94,A dependent variable whose values are not observable outside a certain range but where the corresponding values of the independent variables are still available would be most accurately described as what kind of variable?, B,0.0,35,A,1.0,35, B,0.0,35,A,1.0,35,B,0.0,35, A,1.0,35,B,0.0,35, A,1.0,35, A,1.0,35, A,1.0,35, A,1.0,35,B,0.0,35, B,0.0,35,A,1.0,35, B,0.0,35,A,1.0,35,B,0.0,35,A,1.0,35, A,1.0,35,A,1.0,35,A,1.0,35,A,1.0,35, A,1.0,35, B,0.0,35, A,1.0,35,A,1.0,35,A,1.0,35, D,0.0,35, B,0.0,35, B,0.0,35,0.4982728791224399,Low
114,id89,Which one of the following would be a plausible response to a finding of residual non-normality?, C,0.0,17,C,0.0,17, B,0.0,17,D,1.0,17,D,1.0,17, B,0.0,17,D,1.0,17, C,0.0,17, D,1.0,17, D,1.0,17, B,0.0,17,C,0.0,17, D,1.0,17,C,0.0,17, D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, D,1.0,17,D,1.0,17,D,1.0,17,D,1.0,17, D,1.0,17, C,0.0,17, C,0.0,17,D,1.0,17,D,1.0,17, B,0.0,17, C,0.0,17, D,1.0,17,0.4982728791224399,Low
14,id112,"Consider the following equation and determine the class of model that it best represents

$y_{it} = \alpha + \beta_{it} + \mu_i + \nu_{it}$", A,1.0,24,D,0.0,24, B,0.0,24,A,1.0,24,A,1.0,24, C,0.0,24,A,1.0,24, D,0.0,24, A,1.0,24, A,1.0,24, C,0.0,24,A,1.0,24, C,0.0,24,A,1.0,24, D,0.0,24,A,1.0,24,A,1.0,24,A,1.0,24, C,0.0,24,A,1.0,24,A,1.0,24,D,0.0,24, A,1.0,24, A,1.0,24, C,0.0,24,A,1.0,24,A,1.0,24, D,0.0,24, C,0.0,24, A,1.0,24,0.4982728791224399,Low
81,id59,Which one of the following statements is true concerning VARs?, A,0.0,11,D,0.0,11, A,0.0,11,C,1.0,11,C,1.0,11, D,0.0,11,C,1.0,11, B,0.0,11, C,1.0,11, C,1.0,11, B,0.0,11,B,0.0,11, C,1.0,11,C,1.0,11, B,0.0,11,C,1.0,11,C,1.0,11,C,1.0,11, B,0.0,11,C,1.0,11,C,1.0,11,C,1.0,11, C,1.0,11, C,1.0,11, A,0.0,11,C,1.0,11,C,1.0,11, B,0.0,11, B,0.0,11, C,1.0,11,0.49827287912243995,Low
72,id50,Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?, C,0.0,20,D,0.0,20, B,0.0,20,D,0.0,20,A,1.0,20, D,0.0,20,D,0.0,20, D,0.0,20, A,1.0,20, A,1.0,20, A,1.0,20,D,0.0,20, B,0.0,20,A,1.0,20, C,0.0,20,D,0.0,20,D,0.0,20,D,0.0,20, D,0.0,20,A,1.0,20,A,1.0,20,D,0.0,20, A,1.0,20, A,1.0,20, A,1.0,20,A,1.0,20,A,1.0,20, D,0.0,20, D,0.0,20, D,0.0,20,0.49827287912243995,Low
90,id67,Which of the following statements is TRUE concerning the standard regression model?, C,0.0,13,D,0.0,13, A,1.0,13,B,0.0,13,A,1.0,13, D,0.0,13,A,1.0,13, A,1.0,13, A,1.0,13, A,1.0,13, C,0.0,13,A,1.0,13, B,0.0,13,A,1.0,13, A,1.0,13,A,1.0,13,A,1.0,13,B,0.0,13, D,0.0,13,A,1.0,13,A,1.0,13,D,0.0,13, D,0.0,13, A,1.0,13, A,1.0,13,A,1.0,13,A,1.0,13, D,0.0,13, B,0.0,13, A,1.0,13,0.49827287912243995,Low
18,id116,Consider a series that follows an MA(1) with zero mean and a moving average coefficient of 0.4. What is the value of the autocovariance at lag 1?, A,0.0,28,C,0.0,28, A,0.0,28,D,1.0,28,D,1.0,28, C,0.0,28,C,0.0,28, D,1.0,28, D,1.0,28, D,1.0,28, B,0.0,28,D,1.0,28, C,0.0,28,A,0.0,28, B,0.0,28,A,0.0,28,D,1.0,28,D,1.0,28, D,1.0,28,D,1.0,28,C,0.0,28,C,0.0,28, D,1.0,28, C,0.0,28, C,0.0,28,C,0.0,28,D,1.0,28, A,0.0,28, C,0.0,28, A,0.0,28,0.49827287912243995,Low
39,id18,What is the main difference between the Dickey Fuller (DF) and Phillips-Perron (PP) approaches to unit root testing?, D,0.0,19,D,0.0,19, B,0.0,19,C,1.0,19,C,1.0,19, B,0.0,19,B,0.0,19, B,0.0,19, C,1.0,19, C,1.0,19, C,1.0,19,B,0.0,19, C,1.0,19,C,1.0,19, C,1.0,19,C,1.0,19,C,1.0,19,C,1.0,19, A,0.0,19,C,1.0,19,B,0.0,19,B,0.0,19, C,1.0,19, C,1.0,19, B,0.0,19,B,0.0,19,C,1.0,19, C,1.0,19, B,0.0,19, C,1.0,19,0.5040069329937308,Low
93,id7,Suppose that observations are available on the monthly bond prices of 100 companies for 5 years. What type of data are these?, B,0.0,23,B,0.0,23, B,0.0,23,C,1.0,23,C,1.0,23, B,0.0,23,B,0.0,23, B,0.0,23, C,1.0,23, C,1.0,23, C,1.0,23,C,1.0,23, C,1.0,23,C,1.0,23, B,0.0,23,C,1.0,23,C,1.0,23,C,1.0,23, B,0.0,23,C,1.0,23,C,1.0,23,B,0.0,23, C,1.0,23, C,1.0,23, B,0.0,23,C,1.0,23,C,1.0,23, B,0.0,23, B,0.0,23, B,0.0,23,0.5040069329937308,Low
56,id35,What are the dimensions of $\hat{u}^t \hat{u}?, D,1.0,8,B,0.0,8, B,0.0,8,D,1.0,8,D,1.0,8, C,0.0,8,D,1.0,8, D,1.0,8, D,1.0,8, D,1.0,8, C,0.0,8,B,0.0,8, D,1.0,8,D,1.0,8, B,0.0,8,D,1.0,8,B,0.0,8,D,1.0,8, A,0.0,8,A,0.0,8,B,0.0,8,B,0.0,8, D,1.0,8, B,0.0,8, C,0.0,8,B,0.0,8,D,1.0,8, A,0.0,8, C,0.0,8, B,0.0,8,0.5040069329937308,Low
27,id124,"Which of the following statements are correct concerning the use of antithetic variates as part of a Monte Carlo experiment?

i) Antithetic variates work by reducing the number of replications required to cover the whole probability space

ii) Antithetic variates involve employing a similar variable to that used in the simulation, but whose properties are known analytically

iii) Antithetic variates involve using the negative of each of the random draws and repeating the experiment using those values as the draws

iv) Antithetic variates involve taking one over each of the random draws and repeating the experiment using those values as the draws", A,0.0,103,D,0.0,103, D,0.0,103,B,1.0,103,B,1.0,103, D,0.0,103,B,1.0,103, D,0.0,103, B,1.0,103, B,1.0,103, D,0.0,103,C,0.0,103, B,1.0,103,B,1.0,103, C,0.0,103,B,1.0,103,B,1.0,103,B,1.0,103, B,1.0,103,B,1.0,103,C,0.0,103,C,0.0,103, B,1.0,103, B,1.0,103, D,0.0,103,B,1.0,103,B,1.0,103, D,0.0,103, D,0.0,103, B,1.0,103,0.5040069329937308,Low
48,id27,"Under which of the following situations would bootstrapping be preferred to pure simulation?

i) If it is desired that the distributional properties of the data in the experiment

are the same as those of some actual data


ii) If it is desired that the distributional properties of the data in the experiment

are known exactly


iii) If the distributional properties of the actual data are unknown


iv) If the sample of actual data available is very small", D,0.0,78,D,0.0,78, D,0.0,78,B,1.0,78,B,1.0,78, C,0.0,78,B,1.0,78, D,0.0,78, B,1.0,78, B,1.0,78, A,0.0,78,D,0.0,78, B,1.0,78,D,0.0,78, C,0.0,78,C,0.0,78,B,1.0,78,B,1.0,78, D,0.0,78,B,1.0,78,B,1.0,78,D,0.0,78, D,0.0,78, B,1.0,78, D,0.0,78,A,0.0,78,B,1.0,78, C,0.0,78, D,0.0,78, B,1.0,78,0.5040069329937308,Low
8,id107,"Which of the following statements will be true if the number of replications used in a Monte Carlo study is small?

i) The statistic of interest may be estimated imprecisely


ii) The results may be affected by unrepresentative combinations of random draws


iii) The standard errors on the estimated quantities may be unacceptably large


iv) Variance reduction techniques can be used to reduce the standard errors", B,0.0,67,D,1.0,67, D,1.0,67,B,0.0,67,B,0.0,67, C,0.0,67,C,0.0,67, D,1.0,67, D,1.0,67, D,1.0,67, C,0.0,67,D,1.0,67, B,0.0,67,B,0.0,67, D,1.0,67,B,0.0,67,D,1.0,67,B,0.0,67, B,0.0,67,D,1.0,67,C,0.0,67,D,1.0,67, D,1.0,67, B,0.0,67, D,1.0,67,D,1.0,67,D,1.0,67, D,1.0,67, D,1.0,67, D,1.0,67,0.5040069329937308,Low
12,id110,"Which of the following statements are true concerning the acf and pacf?

(i) The acf and pacf are often hard to interpret in practice

(ii) The acf and pacf can be difficult to calculate for some data sets

(iii) Information criteria represent an alternative approach to model order determination

(iv) If applied correctly, the acf and pacf will always deliver unique model selections", A,0.0,64,C,1.0,64, D,0.0,64,B,0.0,64,B,0.0,64, C,1.0,64,B,0.0,64, D,0.0,64, C,1.0,64, C,1.0,64, D,0.0,64,C,1.0,64, C,1.0,64,C,1.0,64, D,0.0,64,B,0.0,64,C,1.0,64,B,0.0,64, C,1.0,64,C,1.0,64,C,1.0,64,D,0.0,64, B,0.0,64, B,0.0,64, D,0.0,64,C,1.0,64,B,0.0,64, D,0.0,64, D,0.0,64, C,1.0,64,0.5040069329937308,Low
15,id113,"Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are", B,0.0,24,B,0.0,24, B,0.0,24,B,0.0,24,A,1.0,24, B,0.0,24,A,1.0,24, A,1.0,24, B,0.0,24, B,0.0,24, D,0.0,24,A,1.0,24, A,1.0,24,B,0.0,24, A,1.0,24,A,1.0,24,D,0.0,24,B,0.0,24, A,1.0,24,A,1.0,24,A,1.0,24,A,1.0,24, A,1.0,24, D,0.0,24, B,0.0,24,A,1.0,24,A,1.0,24, A,1.0,24, A,1.0,24, A,1.0,24,0.5040069329937308,Low
16,id114,"Suppose that a hypothesis test is conducted using a 5% significance level. Which of the following statements are correct?

(i) The significance level is equal to the size of the test

(ii) The significance level is equal to the power of the test

(iii) 2.5% of the total distribution will be in each tail rejection region for a 2-sided test

(iv) 5% of the total distribution will be in each tail rejection region for a 2-sided test.", C,0.0,78,C,0.0,78, B,1.0,78,B,1.0,78,B,1.0,78, C,0.0,78,B,1.0,78, D,0.0,78, B,1.0,78, B,1.0,78, C,0.0,78,C,0.0,78, B,1.0,78,D,0.0,78, A,0.0,78,B,1.0,78,B,1.0,78,B,1.0,78, B,1.0,78,B,1.0,78,C,0.0,78,D,0.0,78, D,0.0,78, B,1.0,78, D,0.0,78,B,1.0,78,B,1.0,78, D,0.0,78, D,0.0,78, B,1.0,78,0.507416263404925,Low
118,id92,"If the standard tools for time-series analysis, such as estimation of the acf, pacf and spectral analysis, find no evidence of structure in the data, this implies that the data are which of the following?", C,0.0,36,D,0.0,36, B,1.0,36,B,1.0,36,C,0.0,36, D,0.0,36,B,1.0,36, C,0.0,36, C,0.0,36, C,0.0,36, B,1.0,36,B,1.0,36, B,1.0,36,B,1.0,36, A,0.0,36,B,1.0,36,B,1.0,36,B,1.0,36, B,1.0,36,B,1.0,36,B,1.0,36,D,0.0,36, C,0.0,36, C,0.0,36, A,0.0,36,C,0.0,36,B,1.0,36, B,1.0,36, C,0.0,36, B,1.0,36,0.507416263404925,Low
123,id97,"How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts?", A,0.0,25,C,0.0,25, B,0.0,25,D,1.0,25,A,0.0,25, D,1.0,25,D,1.0,25, B,0.0,25, D,1.0,25, D,1.0,25, C,0.0,25,D,1.0,25, D,1.0,25,D,1.0,25, B,0.0,25,A,0.0,25,D,1.0,25,D,1.0,25, A,0.0,25,D,1.0,25,A,0.0,25,A,0.0,25, D,1.0,25, D,1.0,25, B,0.0,25,A,0.0,25,D,1.0,25, C,0.0,25, C,0.0,25, A,0.0,25,0.507416263404925,Low
79,id57,"Which of the following are plausible approaches to dealing with a model that exhibits heteroscedasticity?

i) Take logarithms of each of the variables

ii) Use suitably modified standard errors

iii) Use a generalised least squares procedure

iv) Add lagged values of the variables to the regression equation.", D,0.0,48,D,0.0,48, D,0.0,48,B,0.0,48,B,0.0,48, C,1.0,48,C,1.0,48, D,0.0,48, C,1.0,48, C,1.0,48, C,1.0,48,D,0.0,48, D,0.0,48,C,1.0,48, A,0.0,48,C,1.0,48,D,0.0,48,B,0.0,48, D,0.0,48,C,1.0,48,C,1.0,48,D,0.0,48, D,0.0,48, C,1.0,48, D,0.0,48,C,1.0,48,C,1.0,48, A,0.0,48, C,1.0,48, C,1.0,48,0.507416263404925,Low
77,id55,"The purpose of ""augmenting"" the Dickey-Fuller test regression is to", C,1.0,11,D,0.0,11, D,0.0,11,C,1.0,11,D,0.0,11, D,0.0,11,D,0.0,11, D,0.0,11, C,1.0,11, C,1.0,11, D,0.0,11,C,1.0,11, D,0.0,11,D,0.0,11, C,1.0,11,C,1.0,11,D,0.0,11,C,1.0,11, C,1.0,11,C,1.0,11,C,1.0,11,D,0.0,11, C,1.0,11, D,0.0,11, D,0.0,11,C,1.0,11,C,1.0,11, D,0.0,11, C,1.0,11, C,1.0,11,0.507416263404925,Low
88,id65,"Which of the following are alternative names for the dependent variable (usually denoted by y) in linear regression analysis?

(i) The regressand

(ii) The regressor

(iii) The explained variable

(iv) The explanatory variable", B,1.0,34,D,0.0,34, D,0.0,34,B,1.0,34,B,1.0,34, C,0.0,34,B,1.0,34, D,0.0,34, B,1.0,34, B,1.0,34, C,0.0,34,D,0.0,34, B,1.0,34,D,0.0,34, D,0.0,34,B,1.0,34,B,1.0,34,B,1.0,34, B,1.0,34,B,1.0,34,C,0.0,34,C,0.0,34, D,0.0,34, B,1.0,34, D,0.0,34,B,1.0,34,B,1.0,34, D,0.0,34, D,0.0,34, B,1.0,34,0.507416263404925,Low
47,id26,"Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?", C,1.0,37,C,1.0,37, B,0.0,37,B,0.0,37,C,1.0,37, B,0.0,37,B,0.0,37, B,0.0,37, C,1.0,37, C,1.0,37, B,0.0,37,B,0.0,37, B,0.0,37,B,0.0,37, C,1.0,37,C,1.0,37,C,1.0,37,B,0.0,37, C,1.0,37,B,0.0,37,C,1.0,37,B,0.0,37, B,0.0,37, B,0.0,37, C,1.0,37,C,1.0,37,B,0.0,37, C,1.0,37, B,0.0,37, C,1.0,37,0.507416263404925,Low
105,id80,Which of the following is a disadvantage of the fixed effects approach to estimating a panel model?, A,0.0,18,D,0.0,18, B,0.0,18,C,1.0,18,C,1.0,18, B,0.0,18,C,1.0,18, B,0.0,18, C,1.0,18, C,1.0,18, A,0.0,18,B,0.0,18, D,0.0,18,B,0.0,18, C,1.0,18,C,1.0,18,C,1.0,18,C,1.0,18, D,0.0,18,C,1.0,18,C,1.0,18,D,0.0,18, C,1.0,18, B,0.0,18, D,0.0,18,C,1.0,18,C,1.0,18, C,1.0,18, B,0.0,18, C,1.0,18,0.507416263404925,Low
