,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
77,id69,"According to International Institutionalists, what problems have international institutions been designed to address?",WarSALILSPLITCHECKAnarchySALILSPLITCHECKCollective action and coordination problemsSALILSPLITCHECKAll of the above (correct),C,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0,D,1.0, D,1.0, D,1.0, D,1.0, C,0.0, C,0.0,D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, C,0.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,0.4068381021724863,Low
2,id101,The importance of oil in shaping U.S. foreign policy helps to highlight,the importance of military superiority.SALILSPLITCHECKhow the importance of oil is often overexaggerated.SALILSPLITCHECKthe increasing importance of economic instruments of foreign policy. (correct)SALILSPLITCHECKthe need to drill for domestic sources.,C,1.0,A,0.0,A,0.0,C,1.0, D,0.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0,C,1.0, A,0.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.4301830671520762,Low
97,id87,What features distinguish Socio-Economic accounts of US Cold War foreign policy?,A focus on class and economic interests (correct)SALILSPLITCHECKA focus on liberal ideologySALILSPLITCHECKA focus on language and cultureSALILSPLITCHECKAll of the above,A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0,A,1.0, D,0.0, A,1.0, D,0.0,A,1.0, D,0.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, D,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.4301830671520762,Low
89,id8,Who were the original five permanent members on the UN Security Council?,"United States, Soviet Union, Germany, France, and Great BritainSALILSPLITCHECKUnited States, Germany, France, Great Britain, and JapanSALILSPLITCHECKUnited States, Great Britain, Republic of China, India, and BrazilSALILSPLITCHECKUnited States, Soviet Union, France, Great Britain, and Republic of China (correct)",A,0.0,D,1.0,D,1.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, A,0.0, B,0.0,D,1.0, B,0.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, A,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0, D,1.0, D,1.0,D,1.0,0.4301830671520762,Low
65,id58,Why might the 'Philadelphian System' be linked to the idea of American exceptionalism?,It encouraged greater involvement in European politicsSALILSPLITCHECKIt was designed as the antithesis of European politics (correct)SALILSPLITCHECKIt created a large standing armySALILSPLITCHECKIt encouraged the centralization of political power in the US,A,0.0,B,1.0,B,1.0,B,1.0, A,0.0,B,1.0,B,1.0, B,1.0, C,0.0, D,0.0,B,1.0, C,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,B,1.0,B,1.0,D,0.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,0.43018306715207627,Low
110,id99,Why might American exceptionalism lead to opposition to world government?,Its general anti-statism opposes centralized government (correct)SALILSPLITCHECKIt views world government as impracticalSALILSPLITCHECKIt views the UN as a sufficient form of global governanceSALILSPLITCHECKNone of the above,B,0.0,A,1.0,B,0.0,A,1.0, B,0.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0,B,0.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,A,1.0,0.43018306715207627,Low
41,id35,Why do Liberal Internationalists argue that international institutions are important to US grand strategy?,They allow the US to withdraw from the international arenaSALILSPLITCHECKThey serve American interests (correct)SALILSPLITCHECKThe US is incapable of acting aloneSALILSPLITCHECKNone of the above,B,1.0,B,1.0,B,1.0,B,1.0, A,0.0,B,1.0,B,1.0, B,1.0, A,0.0, C,0.0,B,1.0, C,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, A,0.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, C,0.0,B,1.0,0.4301830671520764,Low
36,id30,"Within American politics, the power to accord official recognition to other countries belongs to",the Senate.SALILSPLITCHECKthe president. (correct)SALILSPLITCHECKthe Secretary of State.SALILSPLITCHECKthe chairman of the Joint Chiefs.,B,1.0,B,1.0,B,1.0,B,1.0, A,0.0,B,1.0,B,1.0, C,0.0, C,0.0, B,1.0,A,0.0, B,1.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, B,1.0,C,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, A,0.0, C,0.0, B,1.0, B,1.0, B,1.0,C,0.0,0.4497764451088037,Low
102,id91,The role of gathering and interpreting intelligence about foreign countries in order to allow policymakers to make good foreign policy decisions was given to,the Central Intelligence Agency (CIA). (correct)SALILSPLITCHECKthe Federal Bureau of Investigation (FBI).SALILSPLITCHECKthe National Security Council.SALILSPLITCHECKBoth A and B are correct.,A,1.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0,A,1.0, D,0.0, A,1.0, D,0.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0, D,0.0, A,1.0,A,1.0,0.4497764451088037,Low
8,id107,"International development may be tied to the security of the state, why?","Threats to the state centralize political and economic power, threatening state development (correct)SALILSPLITCHECKToo many casualties drain the productive power of the stateSALILSPLITCHECKThreats to the state encourage socialismSALILSPLITCHECKThe two are correlated, but there is no causal effect",A,1.0,A,1.0,A,1.0,B,0.0, A,1.0,B,0.0,A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, A,1.0, B,0.0, A,1.0, A,1.0, A,1.0,B,0.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, B,0.0, B,0.0, A,1.0,A,1.0,0.44977644510880377,Low
109,id98,What drives US foreign policy according to the Marxist perspective?,Economic protectionismSALILSPLITCHECKClass consciousnessSALILSPLITCHECKThe search for new markets (correct)SALILSPLITCHECKSuperstructure,B,0.0,B,0.0,B,0.0,C,1.0, B,0.0,C,1.0,C,1.0, D,0.0, C,1.0, B,0.0,C,1.0, C,1.0, C,1.0, C,1.0, B,0.0, B,0.0,C,1.0, C,1.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,0.46609159969939895,Low
16,id114,In what way did the George W Bush administration change the direction of US foreign policy?,"It criticized international organizations, rather than trying to strengthen them (correct)SALILSPLITCHECKIt expanded NATO to include former Soviet statesSALILSPLITCHECKIt focused on a more personal style of leadershipSALILSPLITCHECKIt increased international support for the United States",D,0.0,A,1.0,A,1.0,B,0.0, D,0.0,A,1.0,A,1.0, A,1.0, C,0.0, D,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,B,0.0, B,0.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, B,0.0, A,1.0, A,1.0,A,1.0,0.46609159969939895,Low
87,id78,"What were the primary institutions of the liberal international economic order?
I. GATT
II. IMF
III. World Bank
IV. NATO","IV onlySALILSPLITCHECKII and IIISALILSPLITCHECKI, II, and III (correct)SALILSPLITCHECKI, II, III, and IV",D,0.0,C,1.0,D,0.0,C,1.0, D,0.0,C,1.0,C,1.0, D,0.0, A,0.0, C,1.0,C,1.0, D,0.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0, D,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,C,1.0,0.46609159969939895,Low
7,id106,"Historically, what has been the general pattern of defense spending in the United States?","Steady increases over time.SALILSPLITCHECKIncreased spending during wars, with demobilization bringing spending down but not back to prewar levels (correct)SALILSPLITCHECKUnpredictable fluctuations.SALILSPLITCHECKIncreased spending during wars, with further increases after the war to prepare for future engagements.",D,0.0,B,1.0,D,0.0,B,1.0, D,0.0,B,1.0,B,1.0, D,0.0, C,0.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,D,0.0,0.479463301485384,Low
3,id102,The president's principal civilian adviser on the military is the,national security adviser.SALILSPLITCHECKdirector of the CIA.SALILSPLITCHECKsecretary of defense. (correct)SALILSPLITCHECKsecretary of state.,A,0.0,A,0.0,C,1.0,C,1.0, A,0.0,C,1.0,C,1.0, A,0.0, D,0.0, C,1.0,C,1.0, C,1.0, A,0.0, C,1.0, C,1.0, C,1.0,C,1.0, C,1.0,A,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, A,0.0, C,1.0, C,1.0, A,0.0, A,0.0,C,1.0,0.4794633014853841,Low
12,id110,What was established at Bretton Woods in 1994 to stabilize the global economy?,The International Monetary Fund (IMF)SALILSPLITCHECKThe US Dollar as the world's reserve currencySALILSPLITCHECKThe General Agreement on Tariffs and Trade (GATT)SALILSPLITCHECKAll of the above (correct),A,0.0,A,0.0,D,1.0,D,1.0, C,0.0,D,1.0,D,1.0, D,1.0, B,0.0, D,1.0,A,0.0, D,1.0, B,0.0, D,1.0, D,1.0, D,1.0,D,1.0, D,1.0,D,1.0,A,0.0,C,0.0,D,1.0,D,1.0, D,1.0, A,0.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0,0.4794633014853841,Low
43,id37,What tend to be the effects of oil and other natural resource trade on developing states?,It democratizes countriesSALILSPLITCHECKIt has no real effectSALILSPLITCHECKIt encourages stability of the regime (correct)SALILSPLITCHECKIt changes the nature of the investor,C,1.0,C,1.0,D,0.0,D,0.0, C,1.0,C,1.0,C,1.0, C,1.0, B,0.0, B,0.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0, B,0.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, D,0.0, D,0.0, D,0.0, B,0.0, C,1.0,C,1.0,0.4794633014853841,Low
33,id27,What was unique about the NATO intervention in Kosovo?,It was the first time the US became involved in the BalkansSALILSPLITCHECKIt was the first time NATO used military forceSALILSPLITCHECKIt was the first war won by airpower alone (correct)SALILSPLITCHECKIt was the first war to employ 'smart weapons',A,0.0,C,1.0,B,0.0,B,0.0, D,0.0,C,1.0,B,0.0, B,0.0, A,0.0, B,0.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0, C,1.0,B,0.0, B,0.0,B,0.0,C,1.0,B,0.0,B,0.0,B,0.0, C,1.0, B,0.0, C,1.0, B,0.0, B,0.0, B,0.0,C,1.0,0.4901325178535608,Low
42,id36,What was the significance of the Truman Doctrine?,It indicated the special place of Greece and Turkey in American interestsSALILSPLITCHECKIt was Truman's first statement on European affairsSALILSPLITCHECKIt indicated US reluctance to get involved in incidents outside of its immediate sphere of influenceSALILSPLITCHECKIt indicated that the US would now view all local revolts through a geopolitical lens (correct),A,0.0,D,1.0,A,0.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,A,0.0, A,0.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0,D,1.0,D,1.0,A,0.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, A,0.0, A,0.0, A,0.0,D,1.0,0.4901325178535609,Low
62,id55,"Which of the following considers it immoral to use force abroad to do good things (such human rights protection, democracy, etc)?",Realism (correct)SALILSPLITCHECKIdealismSALILSPLITCHECKLiberalismSALILSPLITCHECKNone of the above,A,1.0,A,1.0,B,0.0,A,1.0, D,0.0,A,1.0,A,1.0, B,0.0, A,1.0, D,0.0,A,1.0, A,1.0, B,0.0, A,1.0, D,0.0, A,1.0,B,0.0, A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,B,0.0, A,1.0, A,1.0, A,1.0, A,1.0, B,0.0, B,0.0,A,1.0,0.4901325178535609,Low
72,id64,The departments of the executive branch that assist the president in designing and carrying out U.S. foreign policy are known as,the United Nations.SALILSPLITCHECKthe National Security Council.SALILSPLITCHECKthe State Department. (correct)SALILSPLITCHECKthe National Security Agency.,B,0.0,B,0.0,C,1.0,B,0.0, A,0.0,C,1.0,B,0.0, C,1.0, B,0.0, B,0.0,C,1.0, C,1.0, B,0.0, B,0.0, C,1.0, B,0.0,B,0.0, A,0.0,C,1.0,C,1.0,C,1.0,B,0.0,B,0.0, B,0.0, C,1.0, C,1.0, C,1.0, B,0.0, B,0.0,B,0.0,0.4982728791224399,Low
5,id104,How did the relationship between President and Congress develop under George H.W. Bush and Bill Clinton?,Congress asserted its primacy in foreign policySALILSPLITCHECKUS foreign policy became substantially decentralizedSALILSPLITCHECKThe Presidency welcomed the influence of CongressSALILSPLITCHECKNone of the above (correct),A,0.0,D,1.0,D,1.0,D,1.0, D,1.0,D,1.0,D,1.0, A,0.0, A,0.0, B,0.0,B,0.0, A,0.0, B,0.0, D,1.0, D,1.0, A,0.0,A,0.0, A,0.0,B,0.0,D,1.0,A,0.0,D,1.0,A,0.0, D,1.0, A,0.0, A,0.0, C,0.0, C,0.0, A,0.0,D,1.0,0.49827287912243995,Low
26,id20,The Strategic Arms Reduction Treaty was the first accord,on nuclear weapons signed between the United States and the Soviet Union.SALILSPLITCHECKcutting conventional arms in Europe.SALILSPLITCHECKto be rejected by the U.S. Senate.SALILSPLITCHECKmandating the elimination of many long-range nuclear missiles. (correct),A,0.0,D,1.0,D,1.0,D,1.0, A,0.0,A,0.0,D,1.0, D,1.0, A,0.0, D,1.0,A,0.0, A,0.0, A,0.0, D,1.0, D,1.0, A,0.0,D,1.0, B,0.0,D,1.0,D,1.0,A,0.0,D,1.0,D,1.0, D,1.0, A,0.0, D,1.0, D,1.0, A,0.0, D,1.0,A,0.0,0.5040069329937308,Low
90,id80,How many states in the international system are likely to have nuclear weapons right now?,Fewer than 7SALILSPLITCHECKBetween 8 and 15 (correct)SALILSPLITCHECKBetween 16 and 25SALILSPLITCHECKMore than 25,A,0.0,D,0.0,B,1.0,B,1.0, A,0.0,B,1.0,B,1.0, D,0.0, D,0.0, C,0.0,B,1.0, D,0.0, B,1.0, B,1.0, B,1.0, B,1.0,B,1.0, C,0.0,D,0.0,B,1.0,C,0.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0, B,1.0, D,0.0,C,0.0,0.5040069329937308,Low
29,id23,What was the 'New Populism'?,A strand of neo-isolationist sentiment (correct)SALILSPLITCHECKA strand of internationalist sentimentSALILSPLITCHECKAn expression of American cultural superioritySALILSPLITCHECKIncreased incorporation of public opinion in foreign policy making,D,0.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0,A,1.0, D,0.0, D,0.0, D,0.0,A,1.0, D,0.0, D,0.0, A,1.0, A,1.0, A,1.0,A,1.0, B,0.0,D,0.0,A,1.0,A,1.0,A,1.0,B,0.0, A,1.0, A,1.0, C,0.0, A,1.0, D,0.0, D,0.0,D,0.0,0.5040069329937308,Low
46,id40,"Who said ""Globalization is not something we can hold off or turn off. It is the economic equivalent of a force of nature-like wind or water""?",Ronald ReaganSALILSPLITCHECKGeorge SorosSALILSPLITCHECKBill Clinton (correct)SALILSPLITCHECKGeorge W. Bush,D,0.0,C,1.0,B,0.0,C,1.0, B,0.0,C,1.0,C,1.0, B,0.0, D,0.0, D,0.0,B,0.0, C,1.0, D,0.0, C,1.0, B,0.0, C,1.0,C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,B,0.0,C,1.0, C,1.0, D,0.0, A,0.0, C,1.0, C,1.0, B,0.0,B,0.0,0.507416263404925,Low
13,id111,Which of the following is NOT a good predictor of which states will get nuclear weapons?,Receipt of sensitive nuclear assistanceSALILSPLITCHECKWealth/GDPSALILSPLITCHECKRivalry with a nuclear stateSALILSPLITCHECKRegime type (correct),A,0.0,B,0.0,B,0.0,D,1.0, D,1.0,B,0.0,D,1.0, B,0.0, C,0.0, D,1.0,B,0.0, D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, B,0.0,A,0.0,D,1.0,D,1.0,B,0.0,D,1.0, D,1.0, B,0.0, D,1.0, D,1.0, B,0.0, D,1.0,B,0.0,0.507416263404925,Low
11,id11,Why did Congress oppose Wilson's proposal for the League of Nations?,It feared the League would encourage Soviet influence in the USSALILSPLITCHECKIt feared the League would be anti-democraticSALILSPLITCHECKIt feared the League would commit the US to an international alliance (correct)SALILSPLITCHECKBoth a and b,D,0.0,C,1.0,D,0.0,C,1.0, D,0.0,C,1.0,C,1.0, D,0.0, B,0.0, B,0.0,C,1.0, D,0.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0, A,0.0,B,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, D,0.0, B,0.0, D,0.0, D,0.0, D,0.0,D,0.0,0.507416263404925,Low
14,id112,What was 'democratic enlargement'?,A proposal for reform of the US system of governmentSALILSPLITCHECKA proposal for the extension of democratic rule globallySALILSPLITCHECKA proposal for the extension of free marketsSALILSPLITCHECKBoth b and c (correct),B,0.0,B,0.0,B,0.0,D,1.0, A,0.0,D,1.0,D,1.0, D,1.0, A,0.0, B,0.0,B,0.0, D,1.0, D,1.0, D,1.0, B,0.0, B,0.0,B,0.0, D,1.0,B,0.0,D,1.0,D,1.0,D,1.0,B,0.0, D,1.0, D,1.0, D,1.0, D,1.0, B,0.0, B,0.0,D,1.0,0.507416263404925,Low
