,instance_id,input.text,predicted_text_0,stats.exact_match_0,num_words_0,predicted_text_1,stats.exact_match_1,num_words_1,predicted_text_2,stats.exact_match_2,num_words_2,predicted_text_3,stats.exact_match_3,num_words_3,predicted_text_4,stats.exact_match_4,num_words_4,predicted_text_5,stats.exact_match_5,num_words_5,predicted_text_6,stats.exact_match_6,num_words_6,predicted_text_7,stats.exact_match_7,num_words_7,predicted_text_8,stats.exact_match_8,num_words_8,predicted_text_9,stats.exact_match_9,num_words_9,predicted_text_10,stats.exact_match_10,num_words_10,predicted_text_11,stats.exact_match_11,num_words_11,predicted_text_12,stats.exact_match_12,num_words_12,predicted_text_13,stats.exact_match_13,num_words_13,predicted_text_14,stats.exact_match_14,num_words_14,predicted_text_15,stats.exact_match_15,num_words_15,predicted_text_16,stats.exact_match_16,num_words_16,predicted_text_17,stats.exact_match_17,num_words_17,predicted_text_18,stats.exact_match_18,num_words_18,predicted_text_19,stats.exact_match_19,num_words_19,predicted_text_20,stats.exact_match_20,num_words_20,predicted_text_21,stats.exact_match_21,num_words_21,predicted_text_22,stats.exact_match_22,num_words_22,predicted_text_23,stats.exact_match_23,num_words_23,predicted_text_24,stats.exact_match_24,num_words_24,predicted_text_25,stats.exact_match_25,num_words_25,predicted_text_26,stats.exact_match_26,num_words_26,predicted_text_27,stats.exact_match_27,num_words_27,predicted_text_28,stats.exact_match_28,num_words_28,predicted_text_29,stats.exact_match_29,num_words_29,std,agreement_level
102,id91,The role of gathering and interpreting intelligence about foreign countries in order to allow policymakers to make good foreign policy decisions was given to,A,1.0,25,A,1.0,25,A,1.0,25,A,1.0,25, C,0.0,25,A,1.0,25,A,1.0,25, D,0.0,25, A,1.0,25, D,0.0,25,A,1.0,25, A,1.0,25, D,0.0,25, A,1.0,25, A,1.0,25, A,1.0,25,A,1.0,25, B,0.0,25,D,0.0,25,A,1.0,25,A,1.0,25,A,1.0,25,A,1.0,25, A,1.0,25, A,1.0,25, C,0.0,25, A,1.0,25, D,0.0,25, A,1.0,25,A,1.0,25,0.4497764451088037,Low
8,id107,"International development may be tied to the security of the state, why?",A,1.0,13,A,1.0,13,A,1.0,13,B,0.0,13, A,1.0,13,B,0.0,13,A,1.0,13, A,1.0,13, C,0.0,13, A,1.0,13,A,1.0,13, A,1.0,13, B,0.0,13, A,1.0,13, A,1.0,13, A,1.0,13,B,0.0,13, B,0.0,13,A,1.0,13,A,1.0,13,A,1.0,13,A,1.0,13,A,1.0,13, A,1.0,13, A,1.0,13, A,1.0,13, B,0.0,13, B,0.0,13, A,1.0,13,A,1.0,13,0.44977644510880377,Low
109,id98,What drives US foreign policy according to the Marxist perspective?,B,0.0,11,B,0.0,11,B,0.0,11,C,1.0,11, B,0.0,11,C,1.0,11,C,1.0,11, D,0.0,11, C,1.0,11, B,0.0,11,C,1.0,11, C,1.0,11, C,1.0,11, C,1.0,11, B,0.0,11, B,0.0,11,C,1.0,11, C,1.0,11,B,0.0,11,C,1.0,11,C,1.0,11,C,1.0,11,C,1.0,11, C,1.0,11, C,1.0,11, C,1.0,11, C,1.0,11, C,1.0,11, C,1.0,11,C,1.0,11,0.46609159969939895,Low
16,id114,In what way did the George W Bush administration change the direction of US foreign policy?,D,0.0,17,A,1.0,17,A,1.0,17,B,0.0,17, D,0.0,17,A,1.0,17,A,1.0,17, A,1.0,17, C,0.0,17, D,0.0,17,A,1.0,17, A,1.0,17, A,1.0,17, A,1.0,17, A,1.0,17, A,1.0,17,B,0.0,17, B,0.0,17,A,1.0,17,A,1.0,17,A,1.0,17,A,1.0,17,A,1.0,17, A,1.0,17, A,1.0,17, B,0.0,17, B,0.0,17, A,1.0,17, A,1.0,17,A,1.0,17,0.46609159969939895,Low
87,id78,"What were the primary institutions of the liberal international economic order?
I. GATT
II. IMF
III. World Bank
IV. NATO",D,0.0,21,C,1.0,21,D,0.0,21,C,1.0,21, D,0.0,21,C,1.0,21,C,1.0,21, D,0.0,21, A,0.0,21, C,1.0,21,C,1.0,21, D,0.0,21, D,0.0,21, C,1.0,21, C,1.0,21, C,1.0,21,C,1.0,21, D,0.0,21,C,1.0,21,C,1.0,21,C,1.0,21,C,1.0,21,C,1.0,21, C,1.0,21, C,1.0,21, B,0.0,21, C,1.0,21, C,1.0,21, C,1.0,21,C,1.0,21,0.46609159969939895,Low
7,id106,"Historically, what has been the general pattern of defense spending in the United States?",D,0.0,15,B,1.0,15,D,0.0,15,B,1.0,15, D,0.0,15,B,1.0,15,B,1.0,15, D,0.0,15, C,0.0,15, B,1.0,15,B,1.0,15, D,0.0,15, B,1.0,15, B,1.0,15, D,0.0,15, B,1.0,15,B,1.0,15, B,1.0,15,D,0.0,15,B,1.0,15,B,1.0,15,B,1.0,15,B,1.0,15, B,1.0,15, B,1.0,15, D,0.0,15, B,1.0,15, B,1.0,15, B,1.0,15,D,0.0,15,0.479463301485384,Low
3,id102,The president's principal civilian adviser on the military is the,A,0.0,11,A,0.0,11,C,1.0,11,C,1.0,11, A,0.0,11,C,1.0,11,C,1.0,11, A,0.0,11, D,0.0,11, C,1.0,11,C,1.0,11, C,1.0,11, A,0.0,11, C,1.0,11, C,1.0,11, C,1.0,11,C,1.0,11, C,1.0,11,A,0.0,11,C,1.0,11,C,1.0,11,C,1.0,11,C,1.0,11, C,1.0,11, A,0.0,11, C,1.0,11, C,1.0,11, A,0.0,11, A,0.0,11,C,1.0,11,0.4794633014853841,Low
12,id110,What was established at Bretton Woods in 1994 to stabilize the global economy?,A,0.0,14,A,0.0,14,D,1.0,14,D,1.0,14, C,0.0,14,D,1.0,14,D,1.0,14, D,1.0,14, B,0.0,14, D,1.0,14,A,0.0,14, D,1.0,14, B,0.0,14, D,1.0,14, D,1.0,14, D,1.0,14,D,1.0,14, D,1.0,14,D,1.0,14,A,0.0,14,C,0.0,14,D,1.0,14,D,1.0,14, D,1.0,14, A,0.0,14, D,1.0,14, D,1.0,14, A,0.0,14, D,1.0,14,D,1.0,14,0.4794633014853841,Low
43,id37,What tend to be the effects of oil and other natural resource trade on developing states?,C,1.0,17,C,1.0,17,D,0.0,17,D,0.0,17, C,1.0,17,C,1.0,17,C,1.0,17, C,1.0,17, B,0.0,17, B,0.0,17,C,1.0,17, C,1.0,17, D,0.0,17, C,1.0,17, C,1.0,17, C,1.0,17,C,1.0,17, B,0.0,17,C,1.0,17,C,1.0,17,C,1.0,17,C,1.0,17,C,1.0,17, C,1.0,17, D,0.0,17, D,0.0,17, D,0.0,17, B,0.0,17, C,1.0,17,C,1.0,17,0.4794633014853841,Low
33,id27,What was unique about the NATO intervention in Kosovo?,A,0.0,10,C,1.0,10,B,0.0,10,B,0.0,10, D,0.0,10,C,1.0,10,B,0.0,10, B,0.0,10, A,0.0,10, B,0.0,10,C,1.0,10, C,1.0,10, B,0.0,10, C,1.0,10, C,1.0,10, C,1.0,10,B,0.0,10, B,0.0,10,B,0.0,10,C,1.0,10,B,0.0,10,B,0.0,10,B,0.0,10, C,1.0,10, B,0.0,10, C,1.0,10, B,0.0,10, B,0.0,10, B,0.0,10,C,1.0,10,0.4901325178535608,Low
42,id36,What was the significance of the Truman Doctrine?,A,0.0,9,D,1.0,9,A,0.0,9,D,1.0,9, A,0.0,9,D,1.0,9,D,1.0,9, D,1.0,9, D,1.0,9, D,1.0,9,A,0.0,9, A,0.0,9, D,1.0,9, D,1.0,9, D,1.0,9, D,1.0,9,D,1.0,9, B,0.0,9,D,1.0,9,D,1.0,9,A,0.0,9,D,1.0,9,D,1.0,9, D,1.0,9, D,1.0,9, B,0.0,9, A,0.0,9, A,0.0,9, A,0.0,9,D,1.0,9,0.4901325178535609,Low
62,id55,"Which of the following considers it immoral to use force abroad to do good things (such human rights protection, democracy, etc)?",A,1.0,22,A,1.0,22,B,0.0,22,A,1.0,22, D,0.0,22,A,1.0,22,A,1.0,22, B,0.0,22, A,1.0,22, D,0.0,22,A,1.0,22, A,1.0,22, B,0.0,22, A,1.0,22, D,0.0,22, A,1.0,22,B,0.0,22, A,1.0,22,B,0.0,22,A,1.0,22,A,1.0,22,A,1.0,22,B,0.0,22, A,1.0,22, A,1.0,22, A,1.0,22, A,1.0,22, B,0.0,22, B,0.0,22,A,1.0,22,0.4901325178535609,Low
72,id64,The departments of the executive branch that assist the president in designing and carrying out U.S. foreign policy are known as,B,0.0,22,B,0.0,22,C,1.0,22,B,0.0,22, A,0.0,22,C,1.0,22,B,0.0,22, C,1.0,22, B,0.0,22, B,0.0,22,C,1.0,22, C,1.0,22, B,0.0,22, B,0.0,22, C,1.0,22, B,0.0,22,B,0.0,22, A,0.0,22,C,1.0,22,C,1.0,22,C,1.0,22,B,0.0,22,B,0.0,22, B,0.0,22, C,1.0,22, C,1.0,22, C,1.0,22, B,0.0,22, B,0.0,22,B,0.0,22,0.4982728791224399,Low
5,id104,How did the relationship between President and Congress develop under George H.W. Bush and Bill Clinton?,A,0.0,17,D,1.0,17,D,1.0,17,D,1.0,17, D,1.0,17,D,1.0,17,D,1.0,17, A,0.0,17, A,0.0,17, B,0.0,17,B,0.0,17, A,0.0,17, B,0.0,17, D,1.0,17, D,1.0,17, A,0.0,17,A,0.0,17, A,0.0,17,B,0.0,17,D,1.0,17,A,0.0,17,D,1.0,17,A,0.0,17, D,1.0,17, A,0.0,17, A,0.0,17, C,0.0,17, C,0.0,17, A,0.0,17,D,1.0,17,0.49827287912243995,Low
26,id20,The Strategic Arms Reduction Treaty was the first accord,A,0.0,10,D,1.0,10,D,1.0,10,D,1.0,10, A,0.0,10,A,0.0,10,D,1.0,10, D,1.0,10, A,0.0,10, D,1.0,10,A,0.0,10, A,0.0,10, A,0.0,10, D,1.0,10, D,1.0,10, A,0.0,10,D,1.0,10, B,0.0,10,D,1.0,10,D,1.0,10,A,0.0,10,D,1.0,10,D,1.0,10, D,1.0,10, A,0.0,10, D,1.0,10, D,1.0,10, A,0.0,10, D,1.0,10,A,0.0,10,0.5040069329937308,Low
90,id80,How many states in the international system are likely to have nuclear weapons right now?,A,0.0,16,D,0.0,16,B,1.0,16,B,1.0,16, A,0.0,16,B,1.0,16,B,1.0,16, D,0.0,16, D,0.0,16, C,0.0,16,B,1.0,16, D,0.0,16, B,1.0,16, B,1.0,16, B,1.0,16, B,1.0,16,B,1.0,16, C,0.0,16,D,0.0,16,B,1.0,16,C,0.0,16,B,1.0,16,B,1.0,16, B,1.0,16, B,1.0,16, C,0.0,16, B,1.0,16, B,1.0,16, D,0.0,16,C,0.0,16,0.5040069329937308,Low
29,id23,What was the 'New Populism'?,D,0.0,6,A,1.0,6,A,1.0,6,A,1.0,6, A,1.0,6,A,1.0,6,A,1.0,6, D,0.0,6, D,0.0,6, D,0.0,6,A,1.0,6, D,0.0,6, D,0.0,6, A,1.0,6, A,1.0,6, A,1.0,6,A,1.0,6, B,0.0,6,D,0.0,6,A,1.0,6,A,1.0,6,A,1.0,6,B,0.0,6, A,1.0,6, A,1.0,6, C,0.0,6, A,1.0,6, D,0.0,6, D,0.0,6,D,0.0,6,0.5040069329937308,Low
46,id40,"Who said ""Globalization is not something we can hold off or turn off. It is the economic equivalent of a force of nature-like wind or water""?",D,0.0,27,C,1.0,27,B,0.0,27,C,1.0,27, B,0.0,27,C,1.0,27,C,1.0,27, B,0.0,27, D,0.0,27, D,0.0,27,B,0.0,27, C,1.0,27, D,0.0,27, C,1.0,27, B,0.0,27, C,1.0,27,C,1.0,27, C,1.0,27,C,1.0,27,C,1.0,27,C,1.0,27,B,0.0,27,C,1.0,27, C,1.0,27, D,0.0,27, A,0.0,27, C,1.0,27, C,1.0,27, B,0.0,27,B,0.0,27,0.507416263404925,Low
13,id111,Which of the following is NOT a good predictor of which states will get nuclear weapons?,A,0.0,17,B,0.0,17,B,0.0,17,D,1.0,17, D,1.0,17,B,0.0,17,D,1.0,17, B,0.0,17, C,0.0,17, D,1.0,17,B,0.0,17, D,1.0,17, D,1.0,17, D,1.0,17, B,0.0,17, D,1.0,17,D,1.0,17, B,0.0,17,A,0.0,17,D,1.0,17,D,1.0,17,B,0.0,17,D,1.0,17, D,1.0,17, B,0.0,17, D,1.0,17, D,1.0,17, B,0.0,17, D,1.0,17,B,0.0,17,0.507416263404925,Low
11,id11,Why did Congress oppose Wilson's proposal for the League of Nations?,D,0.0,12,C,1.0,12,D,0.0,12,C,1.0,12, D,0.0,12,C,1.0,12,C,1.0,12, D,0.0,12, B,0.0,12, B,0.0,12,C,1.0,12, D,0.0,12, D,0.0,12, C,1.0,12, C,1.0,12, C,1.0,12,C,1.0,12, A,0.0,12,B,0.0,12,C,1.0,12,C,1.0,12,C,1.0,12,C,1.0,12, C,1.0,12, D,0.0,12, B,0.0,12, D,0.0,12, D,0.0,12, D,0.0,12,D,0.0,12,0.507416263404925,Low
14,id112,What was 'democratic enlargement'?,B,0.0,5,B,0.0,5,B,0.0,5,D,1.0,5, A,0.0,5,D,1.0,5,D,1.0,5, D,1.0,5, A,0.0,5, B,0.0,5,B,0.0,5, D,1.0,5, D,1.0,5, D,1.0,5, B,0.0,5, B,0.0,5,B,0.0,5, D,1.0,5,B,0.0,5,D,1.0,5,D,1.0,5,D,1.0,5,B,0.0,5, D,1.0,5, D,1.0,5, D,1.0,5, D,1.0,5, B,0.0,5, B,0.0,5,D,1.0,5,0.507416263404925,Low
